ElapsedSec,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,GpsSpeedMps,GPSFixQual,GPSSats,GPSHdop,ALT,Pres,Distance,Azimuth,TargetLat,TargetLng,Angle,Direction,Fall,ConeDir,ConeProb,ConeMethod,ObstacleDist,AngleValid,BNOStaleSec,BNOAccValid,BNOAccStaleSec,BMPValid,BMPStaleSec,MotorCmdType,MotorCmdUpdatedElapsedSec,Motor1CmdSpeed,Motor1CmdForward,Motor2CmdSpeed,Motor2CmdForward,Phase7ArrivalReason,MissionEndReason,MissionTotalTimeout,MissionElapsedSec
260.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,260.59,83.12,1,71.88,1,RUNNING,RUNNING,0,260.64
260.71,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,260.59,83.12,1,71.88,1,RUNNING,RUNNING,0,260.71
260.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,260.74,83.12,1,71.88,1,RUNNING,RUNNING,0,260.77
260.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,260.74,83.12,1,71.88,1,RUNNING,RUNNING,0,260.84
260.91,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,260.89,83.12,1,71.88,1,RUNNING,RUNNING,0,260.91
260.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,260.89,83.12,1,71.88,1,RUNNING,RUNNING,0,260.97
261.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,260.89,83.12,1,71.88,1,RUNNING,RUNNING,0,261.04
261.11,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.04,83.12,1,71.88,1,RUNNING,RUNNING,0,261.11
261.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.04,83.12,1,71.88,1,RUNNING,RUNNING,0,261.17
261.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.19,83.12,1,71.88,1,RUNNING,RUNNING,0,261.24
261.31,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.19,83.12,1,71.88,1,RUNNING,RUNNING,0,261.31
261.38,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374663,130.960072,0.14,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.34,83.12,1,71.88,1,RUNNING,RUNNING,0,261.38
261.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.67,191.33,30.374217,130.959968,269.94,191.33,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.34,83.12,1,71.88,1,RUNNING,RUNNING,0,261.44
261.51,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.50,83.12,1,71.88,1,RUNNING,RUNNING,0,261.51
261.58,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.50,83.12,1,71.88,1,RUNNING,RUNNING,0,261.58
261.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.50,83.12,1,71.88,1,RUNNING,RUNNING,0,261.64
261.71,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.65,83.12,1,71.88,1,RUNNING,RUNNING,0,261.71
261.78,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.65,83.12,1,71.88,1,RUNNING,RUNNING,0,261.78
261.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.80,83.12,1,71.88,1,RUNNING,RUNNING,0,261.84
261.91,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.80,83.12,1,71.88,1,RUNNING,RUNNING,0,261.91
261.98,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.95,83.12,1,71.88,1,RUNNING,RUNNING,0,261.98
262.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,261.95,83.12,1,71.88,1,RUNNING,RUNNING,0,262.04
262.11,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.10,83.12,1,71.88,1,RUNNING,RUNNING,0,262.11
262.19,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.10,83.12,1,71.88,1,RUNNING,RUNNING,0,262.19
262.25,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.25,83.12,1,71.88,1,RUNNING,RUNNING,0,262.25
262.32,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.25,83.12,1,71.88,1,RUNNING,RUNNING,0,262.32
262.39,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374662,130.960073,0.23,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.25,83.12,1,71.88,1,RUNNING,RUNNING,0,262.39
262.45,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.52,191.55,30.374217,130.959968,269.94,191.55,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.40,83.12,1,71.88,1,RUNNING,RUNNING,0,262.45
262.52,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.40,83.12,1,71.88,1,RUNNING,RUNNING,0,262.52
262.58,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.56,83.12,1,71.88,1,RUNNING,RUNNING,0,262.58
262.65,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.56,83.12,1,71.88,1,RUNNING,RUNNING,0,262.65
262.72,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.71,83.12,1,71.88,1,RUNNING,RUNNING,0,262.72
262.78,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.71,83.12,1,71.88,1,RUNNING,RUNNING,0,262.78
262.85,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.71,83.12,1,71.88,1,RUNNING,RUNNING,0,262.85
262.92,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.86,83.12,1,71.88,1,RUNNING,RUNNING,0,262.92
262.98,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,262.86,83.12,1,71.88,1,RUNNING,RUNNING,0,262.98
263.05,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.01,83.12,1,71.88,1,RUNNING,RUNNING,0,263.05
263.11,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.01,83.12,1,71.88,1,RUNNING,RUNNING,0,263.11
263.18,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.16,83.12,1,71.88,1,RUNNING,RUNNING,0,263.18
263.25,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.16,83.12,1,71.88,1,RUNNING,RUNNING,0,263.25
263.31,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.31,83.12,1,71.88,1,RUNNING,RUNNING,0,263.31
263.38,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374660,130.960075,0.22,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.31,83.12,1,71.88,1,RUNNING,RUNNING,0,263.38
263.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.37,191.77,30.374217,130.959968,269.94,191.77,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.31,83.12,1,71.88,1,RUNNING,RUNNING,0,263.44
263.51,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.46,83.12,1,71.88,1,RUNNING,RUNNING,0,263.51
263.58,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.46,83.12,1,71.88,1,RUNNING,RUNNING,0,263.58
263.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.61,83.12,1,71.88,1,RUNNING,RUNNING,0,263.64
263.71,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.61,83.12,1,71.88,1,RUNNING,RUNNING,0,263.71
263.78,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.77,83.12,1,71.88,1,RUNNING,RUNNING,0,263.78
263.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.77,83.12,1,71.88,1,RUNNING,RUNNING,0,263.84
263.91,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.77,83.12,1,71.88,1,RUNNING,RUNNING,0,263.91
263.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.92,83.12,1,71.88,1,RUNNING,RUNNING,0,263.97
264.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,263.92,83.12,1,71.88,1,RUNNING,RUNNING,0,264.04
264.11,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.07,83.12,1,71.88,1,RUNNING,RUNNING,0,264.11
264.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.07,83.12,1,71.88,1,RUNNING,RUNNING,0,264.17
264.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.22,83.12,1,71.88,1,RUNNING,RUNNING,0,264.24
264.31,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.22,83.12,1,71.88,1,RUNNING,RUNNING,0,264.31
264.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374658,130.960077,0.24,2,19,0.68,-29.04,101674.33,50.23,191.99,30.374217,130.959968,269.94,191.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.37,83.12,1,71.88,1,RUNNING,RUNNING,0,264.37
264.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.37,83.12,1,71.88,1,RUNNING,RUNNING,0,264.44
264.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.37,83.12,1,71.88,1,RUNNING,RUNNING,0,264.50
264.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.52,83.12,1,71.88,1,RUNNING,RUNNING,0,264.57
264.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.52,83.12,1,71.88,1,RUNNING,RUNNING,0,264.64
264.70,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.67,83.12,1,71.88,1,RUNNING,RUNNING,0,264.70
264.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.67,83.12,1,71.88,1,RUNNING,RUNNING,0,264.77
264.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.83,83.12,1,71.88,1,RUNNING,RUNNING,0,264.84
264.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.83,83.12,1,71.88,1,RUNNING,RUNNING,0,264.90
264.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.83,83.12,1,71.88,1,RUNNING,RUNNING,0,264.97
265.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.98,83.12,1,71.88,1,RUNNING,RUNNING,0,265.04
265.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,264.98,83.12,1,71.88,1,RUNNING,RUNNING,0,265.10
265.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.13,83.12,1,71.88,1,RUNNING,RUNNING,0,265.17
265.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.13,83.12,1,71.88,1,RUNNING,RUNNING,0,265.24
265.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.28,83.12,1,71.88,1,RUNNING,RUNNING,0,265.30
265.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374657,130.960078,0.24,2,18,0.70,-29.04,101674.33,50.08,192.22,30.374217,130.959968,269.94,192.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.28,83.12,1,71.88,1,RUNNING,RUNNING,0,265.37
265.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.43,83.12,1,71.88,1,RUNNING,RUNNING,0,265.44
265.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.43,83.12,1,71.88,1,RUNNING,RUNNING,0,265.50
265.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.43,83.12,1,71.88,1,RUNNING,RUNNING,0,265.57
