ElapsedSec,ConeDir,ConeProb,ConeMethod,ObstacleDist
479.25,0.5,0.0,,999.0
479.32,0.5,0.0,,999.0
479.38,0.5,0.0,,999.0
479.45,0.5,0.0,,999.0
479.52,0.5,0.0,,999.0
479.58,0.5,0.0,,999.0
479.65,0.5,0.0,,999.0
479.72,0.5,0.0,,999.0
479.78,0.5,0.0,,999.0
479.85,0.5,0.0,,999.0
479.92,0.5,0.0,,999.0
479.98,0.5,0.0,,999.0
480.05,0.5,0.0,,999.0
480.12,0.5,0.0,,999.0
480.18,0.5,0.0,,999.0
480.25,0.5,0.0,,999.0
480.32,0.5,0.0,,999.0
480.38,0.5,0.0,,999.0
480.45,0.5,0.0,,999.0
480.52,0.5,0.0,,999.0
480.59,0.5,0.0,,999.0
480.65,0.5,0.0,,999.0
480.72,0.5,0.0,,999.0
480.79,0.5,0.0,,999.0
480.85,0.5,0.0,,999.0
480.92,0.5,0.0,,999.0
480.99,0.5,0.0,,999.0
481.05,0.5,0.0,,999.0
481.12,0.5,0.0,,999.0
481.19,0.5,0.0,,999.0
481.25,0.5,0.0,,999.0
481.32,0.5,0.0,,999.0
481.39,0.5,0.0,,999.0
481.45,0.5,0.0,,999.0
481.52,0.5,0.0,,999.0
481.59,0.5,0.0,,999.0
481.65,0.5,0.0,,999.0
481.72,0.5,0.0,,999.0
481.79,0.5,0.0,,999.0
481.86,0.5,0.0,,999.0
481.92,0.5,0.0,,999.0
481.99,0.5,0.0,,999.0
482.06,0.5,0.0,,999.0
482.12,0.5,0.0,,999.0
482.19,0.5,0.0,,999.0
482.26,0.5,0.0,,999.0
482.32,0.5,0.0,,999.0
482.39,0.5,0.0,,999.0
482.46,0.5,0.0,,999.0
482.52,0.5,0.0,,999.0
482.59,0.5,0.0,,999.0
482.66,0.5,0.0,,999.0
482.73,0.5,0.0,,999.0
482.79,0.5,0.0,,999.0
482.86,0.5,0.0,,999.0
482.93,0.5,0.0,,999.0
482.99,0.5,0.0,,999.0
483.06,0.5,0.0,,999.0
483.13,0.5,0.0,,999.0
483.2,0.5,0.0,,999.0
483.27,0.5,0.0,,999.0
483.33,0.5,0.0,,999.0
483.4,0.5,0.0,,999.0
483.47,0.5,0.0,,999.0
483.53,0.5,0.0,,999.0
483.6,0.5,0.0,,999.0
483.67,0.5,0.0,,999.0
483.73,0.5,0.0,,999.0
483.8,0.5,0.0,,999.0
483.87,0.5,0.0,,999.0
483.93,0.5,0.0,,999.0
484.0,0.5,0.0,,999.0
484.06,0.5,0.0,,999.0
484.13,0.5,0.0,,999.0
484.2,0.5,0.0,,999.0
484.26,0.5,0.0,,999.0
484.33,0.5,0.0,,999.0
484.39,0.5,0.0,,999.0
484.46,0.5,0.0,,999.0
484.53,0.5,0.0,,999.0
484.59,0.5,0.0,,999.0
484.66,0.5,0.0,,999.0
484.73,0.5,0.0,,999.0
484.79,0.5,0.0,,999.0
484.86,0.5,0.0,,999.0
484.93,0.5,0.0,,999.0
484.99,0.5,0.0,,999.0
485.06,0.5,0.0,,999.0
485.13,0.5,0.0,,999.0
485.19,0.5,0.0,,999.0
485.26,0.5,0.0,,999.0
485.32,0.5,0.0,,999.0
485.39,0.5,0.0,,999.0
485.46,0.5,0.0,,999.0
485.52,0.5,0.0,,999.0
485.59,0.5,0.0,,999.0
485.66,0.5,0.0,,999.0
485.72,0.5,0.0,,999.0
485.79,0.5,0.0,,999.0
485.86,0.5,0.0,,999.0
485.92,0.5,0.0,,999.0
485.99,0.5,0.0,,999.0
486.06,0.5,0.0,,999.0
486.12,0.5,0.0,,999.0
486.19,0.5,0.0,,999.0
486.26,0.5,0.0,,999.0
486.32,0.5,0.0,,999.0
486.39,0.5,0.0,,999.0
486.46,0.5,0.0,,999.0
486.52,0.5,0.0,,999.0
486.59,0.5,0.0,,999.0
486.66,0.5,0.0,,999.0
486.72,0.5,0.0,,999.0
486.79,0.5,0.0,,999.0
486.86,0.5,0.0,,999.0
486.92,0.5,0.0,,999.0
486.99,0.5,0.0,,999.0
487.06,0.5,0.0,,999.0
487.12,0.5,0.0,,999.0
487.19,0.5,0.0,,999.0
487.26,0.5,0.0,,999.0
487.33,0.5,0.0,,999.0
487.39,0.5,0.0,,999.0
487.46,0.5,0.0,,999.0
487.53,0.5,0.0,,999.0
487.59,0.5,0.0,,999.0
487.66,0.5,0.0,,999.0
487.73,0.5,0.0,,999.0
487.79,0.5,0.0,,999.0
487.86,0.5,0.0,,999.0
487.93,0.5,0.0,,999.0
487.99,0.5,0.0,,999.0
488.06,0.5,0.0,,999.0
488.13,0.5,0.0,,999.0
488.19,0.5,0.0,,999.0
488.26,0.5,0.0,,999.0
488.33,0.5,0.0,,999.0
488.4,0.5,0.0,,999.0
488.46,0.5,0.0,,999.0
488.53,0.5,0.0,,999.0
488.6,0.5,0.0,,999.0
488.66,0.5,0.0,,999.0
488.73,0.5,0.0,,999.0
488.8,0.5,0.0,,999.0
488.86,0.5,0.0,,999.0
488.93,0.5,0.0,,999.0
489.0,0.5,0.0,,999.0
489.07,0.5,0.0,,999.0
489.13,0.5,0.0,,999.0
489.2,0.5,0.0,,999.0
489.27,0.5,0.0,,999.0
489.33,0.5,0.0,,999.0
489.4,0.5,0.0,,999.0
489.47,0.5,0.0,,999.0
489.54,0.5,0.0,,999.0
489.6,0.5,0.0,,999.0
489.67,0.5,0.0,,999.0
489.74,0.5,0.0,,999.0
489.8,0.5,0.0,,999.0
489.87,0.5,0.0,,999.0
489.94,0.5,0.0,,999.0
490.01,0.5,0.0,,999.0
490.08,0.5,0.0,,999.0
490.14,0.5,0.0,,999.0
490.21,0.5,0.0,,999.0
490.28,0.5,0.0,,999.0
490.34,0.5,0.0,,999.0
490.41,0.5,0.0,,999.0
490.48,0.5,0.0,,999.0
490.54,0.5,0.0,,999.0
490.61,0.5,0.0,,999.0
490.67,0.5,0.0,,999.0
490.74,0.5,0.0,,999.0
490.81,0.5,0.0,,999.0
490.87,0.5,0.0,,999.0
490.94,0.5,0.0,,999.0
491.01,0.5,0.0,,999.0
491.07,0.5,0.0,,999.0
491.14,0.5,0.0,,999.0
491.21,0.5,0.0,,999.0
491.27,0.5,0.0,,999.0
491.34,0.5,0.0,,999.0
491.41,0.5,0.0,,999.0
491.47,0.5,0.0,,999.0
491.54,0.5,0.0,,999.0
491.6,0.5,0.0,,999.0
491.67,0.5,0.0,,999.0
491.74,0.5,0.0,,999.0
491.8,0.5,0.0,,999.0
491.87,0.5,0.0,,999.0
491.94,0.5,0.0,,999.0
492.0,0.5,0.0,,999.0
492.07,0.5,0.0,,999.0
492.14,0.5,0.0,,999.0
492.2,0.5,0.0,,999.0
492.27,0.5,0.0,,999.0
492.34,0.5,0.0,,999.0
492.4,0.5,0.0,,999.0
492.47,0.5,0.0,,999.0
492.54,0.5,0.0,,999.0
492.6,0.5,0.0,,999.0
492.67,0.5,0.0,,999.0
492.74,0.5,0.0,,999.0
492.8,0.5,0.0,,999.0
492.87,0.5,0.0,,999.0
492.94,0.5,0.0,,999.0
493.0,0.5,0.0,,999.0
493.07,0.5,0.0,,999.0
493.14,0.5,0.0,,999.0
493.2,0.5,0.0,,999.0
493.27,0.5,0.0,,999.0
493.34,0.5,0.0,,999.0
493.41,0.5,0.0,,999.0
493.47,0.5,0.0,,999.0
493.54,0.5,0.0,,999.0
493.61,0.5,0.0,,999.0
493.67,0.5,0.0,,999.0
493.74,0.5,0.0,,999.0
493.81,0.5,0.0,,999.0
493.87,0.5,0.0,,999.0
493.94,0.5,0.0,,999.0
494.01,0.5,0.0,,999.0
494.07,0.5,0.0,,999.0
494.14,0.5,0.0,,999.0
494.21,0.5,0.0,,999.0
494.27,0.5,0.0,,999.0
494.34,0.5,0.0,,999.0
494.41,0.5,0.0,,999.0
494.47,0.5,0.0,,999.0
494.54,0.5,0.0,,999.0
494.61,0.5,0.0,,999.0
494.67,0.5,0.0,,999.0
494.74,0.5,0.0,,999.0
494.81,0.5,0.0,,999.0
494.88,0.5,0.0,,999.0
494.94,0.5,0.0,,999.0
495.01,0.5,0.0,,999.0
495.08,0.5,0.0,,999.0
495.14,0.5,0.0,,999.0
495.21,0.5,0.0,,999.0
495.28,0.5,0.0,,999.0
495.34,0.5,0.0,,999.0
495.41,0.5,0.0,,999.0
495.48,0.5,0.0,,999.0
495.55,0.5,0.0,,999.0
495.61,0.5,0.0,,999.0
495.68,0.5,0.0,,999.0
495.75,0.5,0.0,,999.0
495.81,0.5,0.0,,999.0
495.88,0.5,0.0,,999.0
495.95,0.5,0.0,,999.0
496.01,0.5,0.0,,999.0
496.08,0.5,0.0,,999.0
496.15,0.5,0.0,,999.0
496.21,0.5,0.0,,999.0
496.28,0.5,0.0,,999.0
496.35,0.5,0.0,,999.0
496.41,0.5,0.0,,999.0
496.48,0.5,0.0,,999.0
496.55,0.5,0.0,,999.0
496.62,0.5,0.0,,999.0
496.69,0.5,0.0,,999.0
496.75,0.5,0.0,,999.0
496.82,0.5,0.0,,999.0
496.89,0.5,0.0,,999.0
496.95,0.5,0.0,,999.0
497.02,0.5,0.0,,999.0
497.09,0.5,0.0,,999.0
497.15,0.5,0.0,,999.0
497.22,0.5,0.0,,999.0
497.29,0.5,0.0,,999.0
497.35,0.5,0.0,,999.0
497.42,0.5,0.0,,999.0
497.49,0.5,0.0,,999.0
497.55,0.5,0.0,,999.0
497.62,0.5,0.0,,999.0
497.68,0.5,0.0,,999.0
497.75,0.5,0.0,,999.0
497.82,0.5,0.0,,999.0
497.88,0.5,0.0,,999.0
497.95,0.5,0.0,,999.0
498.02,0.5,0.0,,999.0
498.08,0.5,0.0,,999.0
498.15,0.5,0.0,,999.0
498.22,0.5,0.0,,999.0
498.28,0.5,0.0,,999.0
498.35,0.5,0.0,,999.0
498.42,0.5,0.0,,999.0
498.48,0.5,0.0,,999.0
498.55,0.5,0.0,,999.0
498.62,0.5,0.0,,999.0
498.68,0.5,0.0,,999.0
498.75,0.5,0.0,,999.0
498.81,0.5,0.0,,999.0
498.88,0.5,0.0,,999.0
498.95,0.5,0.0,,999.0
499.02,0.5,0.0,,999.0
499.08,0.5,0.0,,999.0
499.15,0.5,0.0,,999.0
499.22,0.5,0.0,,999.0
499.28,0.5,0.0,,999.0
499.35,0.5,0.0,,999.0
499.42,0.5,0.0,,999.0
499.48,0.5,0.0,,999.0
499.55,0.5,0.0,,999.0
499.62,0.5,0.0,,999.0
499.68,0.5,0.0,,999.0
499.75,0.5,0.0,,999.0
499.82,0.5,0.0,,999.0
499.88,0.5,0.0,,999.0
499.95,0.5,0.0,,999.0
500.02,0.5,0.0,,999.0
500.08,0.5,0.0,,999.0
500.15,0.5,0.0,,999.0
500.22,0.5,0.0,,999.0
500.28,0.5,0.0,,999.0
500.35,0.5,0.0,,999.0
500.42,0.5,0.0,,999.0
500.49,0.5,0.0,,999.0
500.55,0.5,0.0,,999.0
500.62,0.5,0.0,,999.0
500.69,0.5,0.0,,999.0
500.75,0.5,0.0,,999.0
500.82,0.5,0.0,,999.0
500.89,0.5,0.0,,999.0
500.95,0.5,0.0,,999.0
501.02,0.5,0.0,,999.0
501.09,0.5,0.0,,999.0
501.15,0.5,0.0,,999.0
501.22,0.5,0.0,,999.0
501.29,0.5,0.0,,999.0
501.35,0.5,0.0,,999.0
501.42,0.5,0.0,,999.0
501.49,0.5,0.0,,999.0
501.55,0.5,0.0,,999.0
501.62,0.5,0.0,,999.0
501.69,0.5,0.0,,999.0
501.76,0.5,0.0,,999.0
501.82,0.5,0.0,,999.0
501.89,0.5,0.0,,999.0
501.96,0.5,0.0,,999.0
502.03,0.5,0.0,,999.0
502.09,0.5,0.0,,999.0
502.16,0.5,0.0,,999.0
502.23,0.5,0.0,,999.0
502.29,0.5,0.0,,999.0
502.36,0.5,0.0,,999.0
502.43,0.5,0.0,,999.0
502.49,0.5,0.0,,999.0
502.56,0.5,0.0,,999.0
502.63,0.5,0.0,,999.0
502.69,0.5,0.0,,999.0
502.76,0.5,0.0,,999.0
502.83,0.5,0.0,,999.0
502.9,0.5,0.0,,999.0
502.96,0.5,0.0,,999.0
503.03,0.5,0.0,,999.0
503.1,0.5,0.0,,999.0
503.17,0.5,0.0,,999.0
503.24,0.5,0.0,,999.0
503.31,0.5,0.0,,999.0
503.37,0.5,0.0,,999.0
503.44,0.5,0.0,,999.0
503.5,0.5,0.0,,999.0
503.57,0.5,0.0,,999.0
503.64,0.5,0.0,,999.0
503.7,0.5,0.0,,999.0
503.77,0.5,0.0,,999.0
503.84,0.5,0.0,,999.0
503.9,0.5,0.0,,999.0
503.97,0.5,0.0,,999.0
504.03,0.5,0.0,,999.0
504.1,0.5,0.0,,999.0
504.17,0.5,0.0,,999.0
504.23,0.5,0.0,,999.0
504.3,0.5,0.0,,999.0
504.37,0.5,0.0,,999.0
504.43,0.5,0.0,,999.0
504.5,0.5,0.0,,999.0
504.57,0.5,0.0,,999.0
504.63,0.5,0.0,,999.0
504.7,0.5,0.0,,999.0
504.77,0.5,0.0,,999.0
504.83,0.5,0.0,,999.0
504.9,0.5,0.0,,999.0
504.97,0.5,0.0,,999.0
505.03,0.5,0.0,,999.0
505.1,0.5,0.0,,999.0
505.17,0.5,0.0,,999.0
505.23,0.5,0.0,,999.0
505.3,0.5,0.0,,999.0
505.37,0.5,0.0,,999.0
505.43,0.5,0.0,,999.0
505.5,0.5,0.0,,999.0
505.57,0.5,0.0,,999.0
505.63,0.5,0.0,,999.0
505.7,0.5,0.0,,999.0
505.77,0.5,0.0,,999.0
505.83,0.5,0.0,,999.0
505.9,0.5,0.0,,999.0
505.97,0.5,0.0,,999.0
506.03,0.5,0.0,,999.0
506.1,0.5,0.0,,999.0
506.17,0.5,0.0,,999.0
506.23,0.5,0.0,,999.0
506.3,0.5,0.0,,999.0
506.37,0.5,0.0,,999.0
506.43,0.5,0.0,,999.0
506.5,0.5,0.0,,999.0
506.57,0.5,0.0,,999.0
506.63,0.5,0.0,,999.0
506.7,0.5,0.0,,999.0
506.77,0.5,0.0,,999.0
506.83,0.5,0.0,,999.0
506.9,0.5,0.0,,999.0
506.97,0.5,0.0,,999.0
507.03,0.5,0.0,,999.0
507.1,0.5,0.0,,999.0
507.17,0.5,0.0,,999.0
507.23,0.5,0.0,,999.0
507.3,0.5,0.0,,999.0
507.37,0.5,0.0,,999.0
507.43,0.5,0.0,,999.0
507.5,0.5,0.0,,999.0
507.57,0.5,0.0,,999.0
507.64,0.5,0.0,,999.0
507.7,0.5,0.0,,999.0
507.77,0.5,0.0,,999.0
507.84,0.5,0.0,,999.0
507.9,0.5,0.0,,999.0
507.97,0.5,0.0,,999.0
508.04,0.5,0.0,,999.0
508.1,0.5,0.0,,999.0
508.17,0.5,0.0,,999.0
508.24,0.5,0.0,,999.0
508.3,0.5,0.0,,999.0
508.37,0.5,0.0,,999.0
508.44,0.5,0.0,,999.0
508.5,0.5,0.0,,999.0
508.57,0.5,0.0,,999.0
508.64,0.5,0.0,,999.0
508.71,0.5,0.0,,999.0
508.77,0.5,0.0,,999.0
508.84,0.5,0.0,,999.0
508.91,0.5,0.0,,999.0
508.97,0.5,0.0,,999.0
509.04,0.5,0.0,,999.0
509.11,0.5,0.0,,999.0
509.17,0.5,0.0,,999.0
509.24,0.5,0.0,,999.0
509.31,0.5,0.0,,999.0
509.38,0.5,0.0,,999.0
509.44,0.5,0.0,,999.0
509.51,0.5,0.0,,999.0
509.59,0.5,0.0,,999.0
509.66,0.5,0.0,,999.0
509.72,0.5,0.0,,999.0
509.79,0.5,0.0,,999.0
509.85,0.5,0.0,,999.0
509.92,0.5,0.0,,999.0
509.99,0.5,0.0,,999.0
510.05,0.5,0.0,,999.0
510.12,0.5,0.0,,999.0
510.19,0.5,0.0,,999.0
510.25,0.5,0.0,,999.0
510.32,0.5,0.0,,999.0
510.38,0.5,0.0,,999.0
510.45,0.5,0.0,,999.0
510.52,0.5,0.0,,999.0
510.58,0.5,0.0,,999.0
510.65,0.5,0.0,,999.0
510.72,0.5,0.0,,999.0
510.78,0.5,0.0,,999.0
510.85,0.5,0.0,,999.0
510.92,0.5,0.0,,999.0
510.98,0.5,0.0,,999.0
511.05,0.5,0.0,,999.0
511.11,0.5,0.0,,999.0
511.18,0.5,0.0,,999.0
511.25,0.5,0.0,,999.0
511.31,0.5,0.0,,999.0
511.38,0.5,0.0,,999.0
511.45,0.5,0.0,,999.0
511.51,0.5,0.0,,999.0
511.58,0.5,0.0,,999.0
511.65,0.5,0.0,,999.0
511.71,0.5,0.0,,999.0
511.78,0.5,0.0,,999.0
511.84,0.5,0.0,,999.0
511.91,0.5,0.0,,999.0
511.98,0.5,0.0,,999.0
512.04,0.5,0.0,,999.0
512.11,0.5,0.0,,999.0
512.18,0.5,0.0,,999.0
512.24,0.5,0.0,,999.0
512.31,0.5,0.0,,999.0
512.38,0.5,0.0,,999.0
512.45,0.5,0.0,,999.0
512.51,0.5,0.0,,999.0
512.58,0.5,0.0,,999.0
512.65,0.5,0.0,,999.0
512.71,0.5,0.0,,999.0
512.78,0.5,0.0,,999.0
512.85,0.5,0.0,,999.0
512.91,0.5,0.0,,999.0
512.98,0.5,0.0,,999.0
513.05,0.5,0.0,,999.0
513.11,0.5,0.0,,999.0
513.18,0.5,0.0,,999.0
513.25,0.5,0.0,,999.0
513.31,0.5,0.0,,999.0
513.38,0.5,0.0,,999.0
513.45,0.5,0.0,,999.0
513.51,0.5,0.0,,999.0
513.58,0.5,0.0,,999.0
513.65,0.5,0.0,,999.0
513.71,0.5,0.0,,999.0
513.78,0.5,0.0,,999.0
513.85,0.5,0.0,,999.0
513.91,0.5,0.0,,999.0
513.98,0.5,0.0,,999.0
514.05,0.5,0.0,,999.0
514.12,0.5,0.0,,999.0
514.18,0.5,0.0,,999.0
514.25,0.5,0.0,,999.0
514.32,0.5,0.0,,999.0
514.38,0.5,0.0,,999.0
514.45,0.5,0.0,,999.0
514.52,0.5,0.0,,999.0
514.58,0.5,0.0,,999.0
514.65,0.5,0.0,,999.0
514.72,0.5,0.0,,999.0
514.79,0.5,0.0,,999.0
514.85,0.5,0.0,,999.0
514.92,0.5,0.0,,999.0
514.99,0.5,0.0,,999.0
515.05,0.5,0.0,,999.0
515.12,0.5,0.0,,999.0
515.19,0.5,0.0,,999.0
515.25,0.5,0.0,,999.0
515.32,0.5,0.0,,999.0
515.39,0.5,0.0,,999.0
515.46,0.5,0.0,,999.0
515.52,0.5,0.0,,999.0
515.59,0.5,0.0,,999.0
515.66,0.5,0.0,,999.0
515.72,0.5,0.0,,999.0
515.79,0.5,0.0,,999.0
515.86,0.5,0.0,,999.0
515.93,0.5,0.0,,999.0
515.99,0.5,0.0,,999.0
516.06,0.5,0.0,,999.0
516.13,0.5,0.0,,999.0
516.19,0.5,0.0,,999.0
516.27,0.5,0.0,,999.0
516.33,0.5,0.0,,999.0
516.4,0.5,0.0,,999.0
516.47,0.5,0.0,,999.0
516.53,0.5,0.0,,999.0
516.6,0.5,0.0,,999.0
516.67,0.5,0.0,,999.0
516.73,0.5,0.0,,999.0
516.8,0.5,0.0,,999.0
516.87,0.5,0.0,,999.0
516.93,0.5,0.0,,999.0
517.0,0.5,0.0,,999.0
517.06,0.5,0.0,,999.0
517.13,0.5,0.0,,999.0
517.2,0.5,0.0,,999.0
517.27,0.5,0.0,,999.0
517.33,0.5,0.0,,999.0
517.4,0.5,0.0,,999.0
517.46,0.5,0.0,,999.0
517.53,0.5,0.0,,999.0
517.6,0.5,0.0,,999.0
517.67,0.5,0.0,,999.0
517.74,0.5,0.0,,999.0
517.81,0.5,0.0,,999.0
517.87,0.5,0.0,,999.0
517.94,0.5,0.0,,999.0
518.0,0.5,0.0,,999.0
518.07,0.5,0.0,,999.0
518.14,0.5,0.0,,999.0
518.2,0.5,0.0,,999.0
518.27,0.5,0.0,,999.0
518.34,0.5,0.0,,999.0
518.4,0.5,0.0,,999.0
518.47,0.5,0.0,,999.0
518.53,0.5,0.0,,999.0
518.6,0.5,0.0,,999.0
518.67,0.5,0.0,,999.0
518.73,0.5,0.0,,999.0
518.8,0.5,0.0,,999.0
518.87,0.5,0.0,,999.0
518.93,0.5,0.0,,999.0
519.0,0.5,0.0,,999.0
519.06,0.5,0.0,,999.0
519.13,0.5,0.0,,999.0
519.2,0.5,0.0,,999.0
519.26,0.5,0.0,,999.0
519.33,0.5,0.0,,999.0
519.4,0.5,0.0,,999.0
519.46,0.5,0.0,,999.0
519.53,0.5,0.0,,999.0
519.6,0.5,0.0,,999.0
519.66,0.5,0.0,,999.0
519.73,0.5,0.0,,999.0
519.79,0.5,0.0,,999.0
519.86,0.5,0.0,,999.0
519.93,0.5,0.0,,999.0
519.99,0.5,0.0,,999.0
520.06,0.5,0.0,,999.0
520.13,0.5,0.0,,999.0
520.19,0.5,0.0,,999.0
520.26,0.5,0.0,,999.0
520.33,0.5,0.0,,999.0
520.39,0.5,0.0,,999.0
520.46,0.5,0.0,,999.0
520.53,0.5,0.0,,999.0
520.59,0.5,0.0,,999.0
520.66,0.5,0.0,,999.0
520.73,0.5,0.0,,999.0
520.79,0.5,0.0,,999.0
520.86,0.5,0.0,,999.0
520.93,0.5,0.0,,999.0
520.99,0.5,0.0,,999.0
521.06,0.5,0.0,,999.0
521.13,0.5,0.0,,999.0
521.19,0.5,0.0,,999.0
521.26,0.5,0.0,,999.0
521.33,0.5,0.0,,999.0
521.39,0.5,0.0,,999.0
521.46,0.5,0.0,,999.0
521.53,0.5,0.0,,999.0
521.59,0.5,0.0,,999.0
521.66,0.5,0.0,,999.0
521.73,0.5,0.0,,999.0
521.79,0.5,0.0,,999.0
521.86,0.5,0.0,,999.0
521.93,0.5,0.0,,999.0
521.99,0.5,0.0,,999.0
522.06,0.5,0.0,,999.0
522.13,0.5,0.0,,999.0
522.19,0.5,0.0,,999.0
522.26,0.5,0.0,,999.0
522.33,0.5,0.0,,999.0
522.39,0.5,0.0,,999.0
522.46,0.5,0.0,,999.0
522.53,0.5,0.0,,999.0
522.59,0.5,0.0,,999.0
522.66,0.5,0.0,,999.0
522.73,0.5,0.0,,999.0
522.8,0.5,0.0,,999.0
522.86,0.5,0.0,,999.0
522.93,0.5,0.0,,999.0
523.0,0.5,0.0,,999.0
523.06,0.5,0.0,,999.0
523.13,0.5,0.0,,999.0
523.2,0.5,0.0,,999.0
523.26,0.5,0.0,,999.0
523.33,0.5,0.0,,999.0
523.4,0.5,0.0,,999.0
523.47,0.5,0.0,,999.0
523.53,0.5,0.0,,999.0
523.6,0.5,0.0,,999.0
523.67,0.5,0.0,,999.0
523.73,0.5,0.0,,999.0
523.8,0.5,0.0,,999.0
523.87,0.5,0.0,,999.0
523.94,0.5,0.0,,999.0
524.0,0.5,0.0,,999.0
524.07,0.5,0.0,,999.0
524.14,0.5,0.0,,999.0
524.21,0.5,0.0,,999.0
524.27,0.5,0.0,,999.0
524.35,0.5,0.0,,999.0
524.41,0.5,0.0,,999.0
524.48,0.5,0.0,,999.0
524.54,0.5,0.0,,999.0
524.61,0.5,0.0,,999.0
524.68,0.5,0.0,,999.0
524.74,0.5,0.0,,999.0
524.81,0.5,0.0,,999.0
524.88,0.5,0.0,,999.0
524.94,0.5,0.0,,999.0
525.01,0.5,0.0,,999.0
525.08,0.5,0.0,,999.0
525.14,0.5,0.0,,999.0
525.21,0.5,0.0,,999.0
525.27,0.5,0.0,,999.0
525.34,0.5,0.0,,999.0
525.41,0.5,0.0,,999.0
525.47,0.5,0.0,,999.0
525.54,0.5,0.0,,999.0
525.61,0.5,0.0,,999.0
525.67,0.5,0.0,,999.0
525.74,0.5,0.0,,999.0
525.8,0.5,0.0,,999.0
525.87,0.5,0.0,,999.0
525.94,0.5,0.0,,999.0
526.0,0.5,0.0,,999.0
526.07,0.5,0.0,,999.0
526.14,0.5,0.0,,999.0
526.2,0.5,0.0,,999.0
526.27,0.5,0.0,,999.0
526.34,0.5,0.0,,999.0
526.4,0.5,0.0,,999.0
526.47,0.5,0.0,,999.0
526.54,0.5,0.0,,999.0
526.6,0.5,0.0,,999.0
526.67,0.5,0.0,,999.0
526.73,0.5,0.0,,999.0
526.8,0.5,0.0,,999.0
526.87,0.5,0.0,,999.0
526.93,0.5,0.0,,999.0
527.0,0.5,0.0,,999.0
527.07,0.5,0.0,,999.0
527.13,0.5,0.0,,999.0
527.2,0.5,0.0,,999.0
527.27,0.5,0.0,,999.0
527.33,0.5,0.0,,999.0
527.4,0.5,0.0,,999.0
527.47,0.5,0.0,,999.0
527.53,0.5,0.0,,999.0
527.6,0.5,0.0,,999.0
527.67,0.5,0.0,,999.0
527.73,0.5,0.0,,999.0
527.8,0.5,0.0,,999.0
527.87,0.5,0.0,,999.0
527.93,0.5,0.0,,999.0
528.0,0.5,0.0,,999.0
528.07,0.5,0.0,,999.0
528.13,0.5,0.0,,999.0
528.2,0.5,0.0,,999.0
528.27,0.5,0.0,,999.0
528.33,0.5,0.0,,999.0
528.4,0.5,0.0,,999.0
528.47,0.5,0.0,,999.0
528.53,0.5,0.0,,999.0
528.6,0.5,0.0,,999.0
528.67,0.5,0.0,,999.0
528.74,0.5,0.0,,999.0
528.8,0.5,0.0,,999.0
528.87,0.5,0.0,,999.0
528.94,0.5,0.0,,999.0
529.0,0.5,0.0,,999.0
529.07,0.5,0.0,,999.0
529.14,0.5,0.0,,999.0
529.2,0.5,0.0,,999.0
529.27,0.5,0.0,,999.0
529.34,0.5,0.0,,999.0
529.4,0.5,0.0,,999.0
529.47,0.5,0.0,,999.0
529.54,0.5,0.0,,999.0
529.6,0.5,0.0,,999.0
529.67,0.5,0.0,,999.0
529.74,0.5,0.0,,999.0
529.81,0.5,0.0,,999.0
529.87,0.5,0.0,,999.0
529.94,0.5,0.0,,999.0
530.01,0.5,0.0,,999.0
530.07,0.5,0.0,,999.0
530.14,0.5,0.0,,999.0
530.21,0.5,0.0,,999.0
530.27,0.5,0.0,,999.0
530.34,0.5,0.0,,999.0
530.41,0.5,0.0,,999.0
530.47,0.5,0.0,,999.0
530.54,0.5,0.0,,999.0
530.61,0.5,0.0,,999.0
530.68,0.5,0.0,,999.0
530.74,0.5,0.0,,999.0
530.81,0.5,0.0,,999.0
530.88,0.5,0.0,,999.0
530.94,0.5,0.0,,999.0
531.01,0.5,0.0,,999.0
531.09,0.5,0.0,,999.0
531.15,0.5,0.0,,999.0
531.22,0.5,0.0,,999.0
531.29,0.5,0.0,,999.0
531.35,0.5,0.0,,999.0
531.42,0.5,0.0,,999.0
531.48,0.5,0.0,,999.0
531.55,0.5,0.0,,999.0
531.62,0.5,0.0,,999.0
531.68,0.5,0.0,,999.0
531.75,0.5,0.0,,999.0
531.82,0.5,0.0,,999.0
531.88,0.5,0.0,,999.0
531.95,0.5,0.0,,999.0
532.01,0.5,0.0,,999.0
532.08,0.5,0.0,,999.0
532.15,0.5,0.0,,999.0
532.21,0.5,0.0,,999.0
532.28,0.5,0.0,,999.0
532.35,0.5,0.0,,999.0
532.41,0.5,0.0,,999.0
532.48,0.5,0.0,,999.0
532.54,0.5,0.0,,999.0
532.61,0.5,0.0,,999.0
532.68,0.5,0.0,,999.0
532.75,0.5,0.0,,999.0
532.81,0.5,0.0,,999.0
532.88,0.5,0.0,,999.0
532.94,0.5,0.0,,999.0
533.01,0.5,0.0,,999.0
533.08,0.5,0.0,,999.0
533.14,0.5,0.0,,999.0
533.21,0.5,0.0,,999.0
533.28,0.5,0.0,,999.0
533.34,0.5,0.0,,999.0
533.41,0.5,0.0,,999.0
533.48,0.5,0.0,,999.0
533.54,0.5,0.0,,999.0
533.61,0.5,0.0,,999.0
533.68,0.5,0.0,,999.0
533.74,0.5,0.0,,999.0
533.81,0.5,0.0,,999.0
533.88,0.5,0.0,,999.0
533.94,0.5,0.0,,999.0
534.01,0.5,0.0,,999.0
