ElapsedSec,Phase,AnomalyCount,HighlightAnomalyCount,MissingCount
333.76,3,1,1,0
333.83,3,1,1,0
333.89,3,1,1,0
333.96,3,1,1,0
334.03,3,1,1,0
334.09,3,1,1,0
334.16,3,1,1,0
334.23,3,1,1,0
334.29,3,1,1,0
334.36,3,1,1,0
334.43,3,1,1,0
334.49,3,1,1,0
334.56,3,1,1,0
334.63,3,1,1,0
334.69,3,1,1,0
334.76,3,1,1,0
334.83,3,1,1,0
334.89,3,1,1,0
334.96,3,1,1,0
335.03,3,1,1,0
335.09,3,1,1,0
335.16,3,1,1,0
335.23,3,1,1,0
335.29,3,1,1,0
335.36,3,1,1,0
335.43,3,1,1,0
335.5,3,1,1,0
335.56,3,1,1,0
335.63,3,1,1,0
335.7,3,1,1,0
335.76,3,1,1,0
335.83,3,1,1,0
335.9,3,1,1,0
335.96,3,1,1,0
336.03,3,1,1,0
336.1,3,1,1,0
336.16,3,1,1,0
336.23,3,1,1,0
336.3,3,1,1,0
336.37,3,1,1,0
336.43,3,1,1,0
336.5,3,1,1,0
336.57,3,1,1,0
336.63,3,1,1,0
336.7,3,1,1,0
336.77,3,1,1,0
336.83,3,1,1,0
336.9,3,1,1,0
336.97,3,1,1,0
337.04,3,1,1,0
337.1,3,1,1,0
337.17,3,1,1,0
337.24,3,1,1,0
337.31,3,1,1,0
337.37,3,1,1,0
337.44,3,1,1,0
337.51,3,1,1,0
337.57,3,1,1,0
337.64,3,1,1,0
337.71,3,1,1,0
337.78,3,1,1,0
337.85,3,1,1,0
337.91,3,1,1,0
337.98,3,1,1,0
338.05,3,1,1,0
338.11,3,1,1,0
338.18,3,1,1,0
338.25,3,1,1,0
338.31,3,1,1,0
338.38,3,1,1,0
338.44,3,1,1,0
338.51,3,1,1,0
338.58,3,1,1,0
338.64,3,1,1,0
338.71,3,1,1,0
338.77,3,1,1,0
338.84,3,1,1,0
338.91,3,1,1,0
338.98,3,1,1,0
339.04,3,1,1,0
339.11,3,1,1,0
339.18,3,1,1,0
339.24,3,1,1,0
339.31,3,1,1,0
339.37,3,1,1,0
339.44,3,1,1,0
339.51,3,1,1,0
339.57,3,1,1,0
339.64,3,1,1,0
339.71,3,1,1,0
339.77,3,1,1,0
339.84,3,1,1,0
339.91,3,1,1,0
339.97,3,1,1,0
340.04,3,1,1,0
340.11,3,1,1,0
340.17,3,1,1,0
340.24,3,1,1,0
340.31,3,1,1,0
340.37,3,1,1,0
340.44,3,1,1,0
340.51,3,1,1,0
340.57,3,1,1,0
340.64,3,1,1,0
340.71,3,1,1,0
340.77,3,1,1,0
340.84,3,1,1,0
340.91,3,1,1,0
340.97,3,1,1,0
341.04,3,1,1,0
341.11,3,1,1,0
341.17,3,1,1,0
341.24,3,1,1,0
341.31,3,1,1,0
341.38,3,1,1,0
341.44,3,1,1,0
341.51,3,1,1,0
341.58,3,1,1,0
341.64,3,1,1,0
341.71,3,1,1,0
341.78,3,1,1,0
341.84,3,1,1,0
341.91,3,1,1,0
341.98,3,1,1,0
342.04,3,1,1,0
342.11,3,1,1,0
342.18,3,1,1,0
342.24,3,1,1,0
342.31,3,1,1,0
342.38,3,1,1,0
342.44,3,1,1,0
342.51,3,1,1,0
342.58,3,1,1,0
342.65,3,1,1,0
342.71,3,1,1,0
342.78,3,1,1,0
342.85,3,1,1,0
342.91,3,1,1,0
342.98,3,1,1,0
343.05,3,1,1,0
343.12,3,1,1,0
343.18,3,1,1,0
343.25,3,1,1,0
343.32,3,1,1,0
343.38,3,1,1,0
343.45,3,1,1,0
343.52,3,1,1,0
343.58,3,1,1,0
343.65,3,1,1,0
343.72,3,1,1,0
343.79,3,1,1,0
343.85,3,1,1,0
343.92,3,1,1,0
343.99,3,1,1,0
344.05,3,1,1,0
344.12,3,1,1,0
344.19,3,1,1,0
344.25,3,1,1,0
344.33,3,1,1,0
344.39,3,1,1,0
344.46,3,1,1,0
344.53,3,1,1,0
344.59,3,1,1,0
344.66,3,1,1,0
344.73,3,1,1,0
344.79,3,1,1,0
344.86,3,1,1,0
344.93,3,1,1,0
344.99,3,1,1,0
345.06,3,1,1,0
345.13,3,1,1,0
345.19,3,1,1,0
345.26,3,1,1,0
345.32,3,1,1,0
345.39,3,1,1,0
345.46,3,1,1,0
345.52,3,1,1,0
345.59,3,1,1,0
345.66,3,1,1,0
345.72,3,1,1,0
345.79,3,1,1,0
345.86,3,1,1,0
345.92,3,1,1,0
345.99,3,1,1,0
346.06,3,1,1,0
346.12,3,1,1,0
346.19,3,1,1,0
346.26,3,1,1,0
346.32,3,1,1,0
346.39,3,1,1,0
346.45,3,1,1,0
346.52,3,1,1,0
346.59,3,1,1,0
346.66,3,1,1,0
346.72,3,1,1,0
346.79,3,1,1,0
346.85,3,1,1,0
346.92,3,1,1,0
346.99,3,1,1,0
347.05,3,1,1,0
347.12,3,1,1,0
347.19,3,1,1,0
347.25,3,1,1,0
347.32,3,1,1,0
347.39,3,1,1,0
347.45,3,1,1,0
347.52,3,1,1,0
347.59,3,1,1,0
347.66,3,1,1,0
347.72,3,1,1,0
347.79,3,1,1,0
347.86,3,1,1,0
347.92,3,1,1,0
347.99,3,1,1,0
348.05,3,1,1,0
348.12,3,1,1,0
348.19,3,1,1,0
348.25,3,1,1,0
348.32,3,1,1,0
348.39,3,1,1,0
348.45,3,1,1,0
348.52,3,1,1,0
348.59,3,1,1,0
348.66,3,1,1,0
348.72,3,1,1,0
348.79,3,1,1,0
348.86,3,1,1,0
348.92,3,1,1,0
348.99,3,1,1,0
349.06,3,1,1,0
349.13,3,1,1,0
349.19,3,1,1,0
349.26,3,1,1,0
349.33,3,1,1,0
349.39,3,1,1,0
349.46,3,1,1,0
349.53,3,1,1,0
349.59,3,1,1,0
349.66,3,1,1,0
349.73,3,1,1,0
349.79,3,1,1,0
349.86,3,1,1,0
349.93,3,1,1,0
350.0,3,1,1,0
350.06,3,1,1,0
350.13,3,1,1,0
350.2,3,1,1,0
350.26,3,1,1,0
350.33,3,1,1,0
350.4,3,1,1,0
350.47,3,1,1,0
350.53,3,1,1,0
350.6,3,1,1,0
350.67,3,1,1,0
350.73,3,1,1,0
350.8,3,1,1,0
350.87,3,1,1,0
350.93,3,1,1,0
351.01,3,1,1,0
351.07,3,1,1,0
351.14,3,1,1,0
351.21,3,1,1,0
351.27,3,1,1,0
351.34,3,1,1,0
351.4,3,1,1,0
351.47,3,1,1,0
351.54,3,1,1,0
351.6,3,1,1,0
351.67,3,1,1,0
351.74,3,1,1,0
351.8,3,1,1,0
351.87,3,1,1,0
351.94,3,1,1,0
352.0,3,1,1,0
352.07,3,1,1,0
352.13,3,1,1,0
352.2,3,1,1,0
352.27,3,1,1,0
352.33,3,1,1,0
352.4,3,1,1,0
352.47,3,1,1,0
352.54,3,1,1,0
352.6,3,1,1,0
352.67,3,1,1,0
352.74,3,1,1,0
352.8,3,1,1,0
352.87,3,1,1,0
352.93,3,1,1,0
353.0,3,1,1,0
353.07,3,1,1,0
353.13,3,1,1,0
353.2,3,1,1,0
353.27,3,1,1,0
353.35,3,1,1,0
353.41,3,1,1,0
353.48,3,1,1,0
353.55,3,1,1,0
353.61,3,1,1,0
353.68,3,1,1,0
353.74,3,1,1,0
353.81,3,1,1,0
353.88,3,1,1,0
353.94,3,1,1,0
354.01,3,1,1,0
354.08,3,1,1,0
354.14,3,1,1,0
354.21,3,1,1,0
354.28,3,1,1,0
354.34,3,1,1,0
354.41,3,1,1,0
354.47,3,1,1,0
354.54,3,1,1,0
354.61,3,1,1,0
354.67,3,1,1,0
354.74,3,1,1,0
354.81,3,1,1,0
354.87,3,1,1,0
354.94,3,1,1,0
355.01,3,1,1,0
355.07,3,1,1,0
355.14,3,1,1,0
355.2,3,1,1,0
355.27,3,1,1,0
355.34,3,1,1,0
355.41,3,1,1,0
355.47,3,1,1,0
355.54,3,1,1,0
355.6,3,1,1,0
355.67,3,1,1,0
355.74,3,1,1,0
355.8,3,1,1,0
355.87,3,1,1,0
355.94,3,1,1,0
356.0,3,1,1,0
356.07,3,1,1,0
356.14,3,1,1,0
356.2,3,1,1,0
356.27,3,1,1,0
356.34,3,1,1,0
356.4,3,1,1,0
356.47,3,1,1,0
356.54,3,1,1,0
356.6,3,1,1,0
356.67,3,1,1,0
356.74,3,1,1,0
356.8,3,1,1,0
356.87,3,1,1,0
356.94,3,1,1,0
357.0,3,1,1,0
357.07,3,1,1,0
357.14,3,1,1,0
357.2,3,1,1,0
357.27,3,1,1,0
357.34,3,1,1,0
357.4,3,1,1,0
357.47,3,1,1,0
357.54,3,1,1,0
357.6,3,1,1,0
357.67,3,1,1,0
357.74,3,1,1,0
357.8,3,1,1,0
357.87,3,1,1,0
357.94,3,1,1,0
358.0,3,1,1,0
358.07,3,1,1,0
358.14,3,1,1,0
358.2,3,1,1,0
358.27,3,1,1,0
358.34,3,1,1,0
358.41,3,1,1,0
358.47,3,1,1,0
358.54,3,1,1,0
358.61,3,1,1,0
358.67,3,1,1,0
358.74,3,1,1,0
358.81,3,1,1,0
358.87,3,1,1,0
358.94,3,1,1,0
359.01,3,1,1,0
359.07,3,1,1,0
359.14,3,1,1,0
359.21,3,1,1,0
359.28,3,1,1,0
359.34,3,1,1,0
359.41,3,1,1,0
359.48,3,1,1,0
359.54,3,1,1,0
359.61,3,1,1,0
359.68,3,1,1,0
359.75,3,1,1,0
359.81,3,1,1,0
359.88,3,1,1,0
359.95,3,1,1,0
360.02,3,1,1,0
360.09,3,1,1,0
360.15,3,1,1,0
360.22,3,1,1,0
360.29,3,1,1,0
360.35,3,1,1,0
360.42,3,1,1,0
360.49,3,1,1,0
360.55,3,1,1,0
360.62,3,1,1,0
360.69,3,1,1,0
360.75,3,1,1,0
360.82,3,1,1,0
360.89,3,1,1,0
360.95,3,1,1,0
361.02,3,1,1,0
361.08,3,1,1,0
361.15,3,1,1,0
361.22,3,1,1,0
361.28,3,1,1,0
361.35,3,1,1,0
361.42,3,1,1,0
361.48,3,1,1,0
361.55,3,1,1,0
361.62,3,1,1,0
361.68,3,1,1,0
361.75,3,1,1,0
361.82,3,1,1,0
361.88,3,1,1,0
361.95,3,1,1,0
362.01,3,1,1,0
362.08,3,1,1,0
362.15,3,1,1,0
362.21,3,1,1,0
362.28,3,1,1,0
362.35,3,1,1,0
362.41,3,1,1,0
362.48,3,1,1,0
362.55,3,1,1,0
362.61,3,1,1,0
362.68,3,1,1,0
362.75,3,1,1,0
362.81,3,1,1,0
362.88,3,1,1,0
362.95,3,1,1,0
363.01,3,1,1,0
363.08,3,1,1,0
363.15,3,1,1,0
363.21,3,1,1,0
363.28,3,1,1,0
363.35,3,1,1,0
363.41,3,1,1,0
363.48,3,1,1,0
363.55,3,1,1,0
363.61,3,1,1,0
363.68,3,1,1,0
363.75,3,1,1,0
363.81,3,1,1,0
363.88,3,1,1,0
363.94,3,1,1,0
364.01,3,1,1,0
364.08,3,1,1,0
364.15,3,1,1,0
364.21,3,1,1,0
364.28,3,1,1,0
364.35,3,1,1,0
364.41,3,1,1,0
364.48,3,1,1,0
364.55,3,1,1,0
364.61,3,1,1,0
364.68,3,1,1,0
364.75,3,1,1,0
364.81,3,1,1,0
364.88,3,1,1,0
364.95,3,1,1,0
365.01,3,1,1,0
365.08,3,1,1,0
365.15,3,1,1,0
365.22,3,1,1,0
365.28,3,1,1,0
365.35,3,1,1,0
365.42,3,1,1,0
365.48,3,1,1,0
365.55,3,1,1,0
365.62,3,1,1,0
365.68,3,1,1,0
365.75,3,1,1,0
365.82,3,1,1,0
365.89,3,1,1,0
365.95,3,1,1,0
366.02,3,1,1,0
366.09,3,1,1,0
366.15,3,1,1,0
366.22,3,1,1,0
366.29,3,1,1,0
366.35,3,1,1,0
366.42,3,1,1,0
366.49,3,1,1,0
366.55,3,1,1,0
366.62,3,1,1,0
366.69,3,1,1,0
366.76,3,1,1,0
366.83,3,1,1,0
366.89,3,1,1,0
366.96,3,1,1,0
367.03,3,1,1,0
367.09,3,1,1,0
367.16,3,1,1,0
367.23,3,1,1,0
367.29,3,1,1,0
367.36,3,1,1,0
367.42,3,1,1,0
367.49,3,1,1,0
367.56,3,1,1,0
367.62,3,1,1,0
367.69,3,1,1,0
367.76,3,1,1,0
367.82,3,1,1,0
367.89,3,1,1,0
367.95,3,1,1,0
368.02,3,1,1,0
368.09,3,1,1,0
368.15,3,1,1,0
368.22,3,1,1,0
368.29,3,1,1,0
368.35,3,1,1,0
368.42,3,1,1,0
368.49,3,1,1,0
368.55,3,1,1,0
368.62,3,1,1,0
368.69,3,1,1,0
368.75,3,1,1,0
368.82,3,1,1,0
368.89,3,1,1,0
368.95,3,1,1,0
369.02,3,1,1,0
369.09,3,1,1,0
369.15,3,1,1,0
369.22,3,1,1,0
369.29,3,1,1,0
369.35,3,1,1,0
369.42,3,1,1,0
369.49,3,1,1,0
369.55,3,1,1,0
369.62,3,1,1,0
369.69,3,1,1,0
369.75,3,1,1,0
369.82,3,1,1,0
369.89,3,1,1,0
369.95,3,1,1,0
370.02,3,1,1,0
370.09,3,1,1,0
370.15,3,1,1,0
370.22,3,1,1,0
370.29,3,1,1,0
370.35,3,1,1,0
370.42,3,1,1,0
370.49,3,1,1,0
370.55,3,1,1,0
370.62,3,1,1,0
370.68,3,1,1,0
370.75,3,1,1,0
370.82,3,1,1,0
370.88,3,1,1,0
370.95,3,1,1,0
371.02,3,1,1,0
371.09,3,1,1,0
371.15,3,1,1,0
371.22,3,1,1,0
371.29,3,1,1,0
371.35,3,1,1,0
371.42,3,1,1,0
371.49,3,1,1,0
371.55,3,1,1,0
371.62,3,1,1,0
371.69,3,1,1,0
371.75,3,1,1,0
371.82,3,1,1,0
371.89,3,1,1,0
371.95,3,1,1,0
372.02,3,1,1,0
372.09,3,1,1,0
372.16,3,1,1,0
372.22,3,1,1,0
372.29,3,1,1,0
372.36,3,1,1,0
372.42,3,1,1,0
372.49,3,1,1,0
372.56,3,1,1,0
372.62,3,1,1,0
372.69,3,1,1,0
372.76,3,1,1,0
372.82,3,1,1,0
372.89,3,1,1,0
372.96,3,1,1,0
373.03,3,1,1,0
373.09,3,1,1,0
373.16,3,1,1,0
373.23,3,1,1,0
373.29,3,1,1,0
373.36,3,1,1,0
373.44,3,1,1,0
373.5,3,1,1,0
373.57,3,1,1,0
373.63,3,1,1,0
373.7,3,1,1,0
373.77,3,1,1,0
373.83,3,1,1,0
373.9,3,1,1,0
373.96,3,1,1,0
374.03,3,1,1,0
374.1,3,1,1,0
374.16,3,1,1,0
374.23,3,1,1,0
374.3,3,1,1,0
374.36,3,1,1,0
374.43,3,1,1,0
374.5,3,1,1,0
374.56,3,1,1,0
374.63,3,1,1,0
374.7,3,1,1,0
374.76,3,1,1,0
374.83,3,1,1,0
374.89,3,1,1,0
374.96,3,1,1,0
375.03,3,1,1,0
375.09,3,1,1,0
375.16,3,1,1,0
375.23,3,1,1,0
375.29,3,1,1,0
375.36,3,1,1,0
375.43,3,1,1,0
375.49,3,1,1,0
375.56,3,1,1,0
375.63,3,1,1,0
375.69,3,1,1,0
375.76,3,1,1,0
375.82,3,1,1,0
375.89,3,1,1,0
375.96,3,1,1,0
376.02,3,1,1,0
376.09,3,1,1,0
376.16,3,1,1,0
376.22,3,1,1,0
376.29,3,1,1,0
376.36,3,1,1,0
376.42,3,1,1,0
376.49,3,1,1,0
376.56,3,1,1,0
376.62,3,1,1,0
376.69,3,1,1,0
376.76,3,1,1,0
376.82,3,1,1,0
376.89,3,1,1,0
376.96,3,1,1,0
377.02,3,1,1,0
377.09,3,1,1,0
377.16,3,1,1,0
377.22,3,1,1,0
377.29,3,1,1,0
377.36,3,1,1,0
377.42,3,1,1,0
377.49,3,1,1,0
377.56,3,1,1,0
377.62,3,1,1,0
377.69,3,1,1,0
377.76,3,1,1,0
377.82,3,1,1,0
377.89,3,1,1,0
377.96,3,1,1,0
378.02,3,1,1,0
378.09,3,1,1,0
378.16,3,1,1,0
378.22,3,1,1,0
378.29,3,1,1,0
378.36,3,1,1,0
378.42,3,1,1,0
378.49,3,1,1,0
378.56,3,1,1,0
378.63,3,1,1,0
378.69,3,1,1,0
378.76,3,1,1,0
378.83,3,1,1,0
378.89,3,1,1,0
378.96,3,1,1,0
379.03,3,1,1,0
379.1,3,1,1,0
379.16,3,1,1,0
379.23,3,1,1,0
379.3,3,1,1,0
379.36,3,1,1,0
379.43,3,1,1,0
379.5,3,1,1,0
379.56,3,1,1,0
379.63,3,1,1,0
379.7,3,1,1,0
379.76,3,1,1,0
379.83,3,1,1,0
379.9,3,1,1,0
379.96,3,1,1,0
380.03,3,1,1,0
380.1,3,1,1,0
380.17,3,1,1,0
380.24,3,1,1,0
380.31,3,1,1,0
380.37,3,1,1,0
380.44,3,1,1,0
380.51,3,1,1,0
380.57,3,1,1,0
380.64,3,1,1,0
380.71,3,1,1,0
380.77,3,1,1,0
380.84,3,1,1,0
380.9,3,1,1,0
380.97,3,1,1,0
381.04,3,1,1,0
381.1,3,1,1,0
381.17,3,1,1,0
381.24,3,1,1,0
381.3,3,1,1,0
381.37,3,1,1,0
381.44,3,1,1,0
381.5,3,1,1,0
381.57,3,1,1,0
381.63,3,1,1,0
381.7,3,1,1,0
381.77,3,1,1,0
381.83,3,1,1,0
381.9,3,1,1,0
381.97,3,1,1,0
382.03,3,1,1,0
382.1,3,1,1,0
382.17,3,1,1,0
382.23,3,1,1,0
382.3,3,1,1,0
382.37,3,1,1,0
382.43,3,1,1,0
382.5,3,1,1,0
382.57,3,1,1,0
382.63,3,1,1,0
382.7,3,1,1,0
382.76,3,1,1,0
382.83,3,1,1,0
382.9,3,1,1,0
382.96,3,1,1,0
383.03,3,1,1,0
383.1,3,1,1,0
383.16,3,1,1,0
383.23,3,1,1,0
383.3,3,1,1,0
383.36,3,1,1,0
383.43,3,1,1,0
383.49,3,1,1,0
383.56,3,1,1,0
383.63,3,1,1,0
383.69,3,1,1,0
383.76,3,1,1,0
383.83,3,1,1,0
383.89,3,1,1,0
383.96,3,1,1,0
384.03,3,1,1,0
384.09,3,1,1,0
384.16,3,1,1,0
384.23,3,1,1,0
384.29,3,1,1,0
384.36,3,1,1,0
384.43,3,1,1,0
384.49,3,1,1,0
384.56,3,1,1,0
384.63,3,1,1,0
384.69,3,1,1,0
384.76,3,1,1,0
384.83,3,1,1,0
384.9,3,1,1,0
384.96,3,1,1,0
385.03,3,1,1,0
385.1,3,1,1,0
385.16,3,1,1,0
385.23,3,1,1,0
385.3,3,1,1,0
385.36,3,1,1,0
385.43,3,1,1,0
385.5,3,1,1,0
385.56,3,1,1,0
385.63,3,1,1,0
385.7,3,1,1,0
385.76,3,1,1,0
385.83,3,1,1,0
385.9,3,1,1,0
385.96,3,1,1,0
386.03,3,1,1,0
386.1,3,1,1,0
386.16,3,1,1,0
386.23,3,1,1,0
386.3,3,1,1,0
386.36,3,1,1,0
386.43,3,1,1,0
386.5,3,1,1,0
386.56,3,1,1,0
386.63,3,1,1,0
386.7,3,1,1,0
386.77,3,1,1,0
386.84,3,1,1,0
386.91,3,1,1,0
386.98,3,1,1,0
387.04,3,1,1,0
387.11,3,1,1,0
387.17,3,1,1,0
387.24,3,1,1,0
387.31,3,1,1,0
387.37,3,1,1,0
387.44,3,1,1,0
387.51,3,1,1,0
387.57,3,1,1,0
387.64,3,1,1,0
387.71,3,1,1,0
387.77,3,1,1,0
387.84,3,1,1,0
387.9,3,1,1,0
387.97,3,1,1,0
388.04,3,1,1,0
388.1,3,1,1,0
388.17,3,1,1,0
388.24,3,1,1,0
388.3,3,1,1,0
388.37,3,1,1,0
388.44,3,1,1,0
388.5,3,1,1,0
388.57,3,1,1,0
388.64,3,1,1,0
388.7,3,1,1,0
388.77,3,1,1,0
388.84,3,1,1,0
388.9,3,1,1,0
388.97,3,1,1,0
389.04,3,1,1,0
389.1,3,1,1,0
389.17,3,1,1,0
389.24,3,1,1,0
389.3,3,1,1,0
389.37,3,1,1,0
389.44,3,1,1,0
389.5,3,1,1,0
389.57,3,1,1,0
389.64,3,1,1,0
389.7,3,1,1,0
389.77,3,1,1,0
389.84,3,1,1,0
389.9,3,1,1,0
389.97,3,1,1,0
390.04,3,1,1,0
390.1,3,1,1,0
390.17,3,1,1,0
390.24,3,1,1,0
390.3,3,1,1,0
390.37,3,1,1,0
390.44,3,1,1,0
390.5,3,1,1,0
390.57,3,1,1,0
390.64,3,1,1,0
390.7,3,1,1,0
390.77,3,1,1,0
390.84,3,1,1,0
390.91,3,1,1,0
390.97,3,1,1,0
391.04,3,1,1,0
391.11,3,1,1,0
391.17,3,1,1,0
391.24,3,1,1,0
391.31,3,1,1,0
391.37,3,1,1,0
391.44,3,1,1,0
391.51,3,1,1,0
391.57,3,1,1,0
391.64,3,1,1,0
391.71,3,1,1,0
391.77,3,1,1,0
391.84,3,1,1,0
391.91,3,1,1,0
391.98,3,1,1,0
392.04,3,1,1,0
392.11,3,1,1,0
392.18,3,1,1,0
392.24,3,1,1,0
392.31,3,1,1,0
392.38,3,1,1,0
392.45,3,1,1,0
392.51,3,1,1,0
392.58,3,1,1,0
392.65,3,1,1,0
392.71,3,1,1,0
392.78,3,1,1,0
392.85,3,1,1,0
392.92,3,1,1,0
392.98,3,1,1,0
393.05,3,1,1,0
393.12,3,1,1,0
393.18,3,1,1,0
393.25,3,1,1,0
393.32,3,1,1,0
393.39,3,1,1,0
393.46,3,1,1,0
393.53,3,1,1,0
393.59,3,1,1,0
393.66,3,1,1,0
393.72,3,1,1,0
393.79,3,1,1,0
393.86,3,1,1,0
393.92,3,1,1,0
393.99,3,1,1,0
394.06,3,1,1,0
394.12,3,1,1,0
394.19,3,1,1,0
394.26,3,1,1,0
394.32,3,1,1,0
394.39,3,1,1,0
394.45,3,1,1,0
394.52,3,1,1,0
394.59,3,1,1,0
394.66,3,1,1,0
394.73,3,1,1,0
394.8,3,1,1,0
394.86,3,1,1,0
394.93,3,1,1,0
394.99,3,1,1,0
395.06,3,1,1,0
395.12,3,1,1,0
395.19,3,1,1,0
395.26,3,1,1,0
395.32,3,1,1,0
395.39,3,1,1,0
395.46,3,1,1,0
395.52,3,1,1,0
395.59,3,1,1,0
395.66,3,1,1,0
395.72,3,1,1,0
395.79,3,1,1,0
395.85,3,1,1,0
395.92,3,1,1,0
395.99,3,1,1,0
396.05,3,1,1,0
396.12,3,1,1,0
396.19,3,1,1,0
396.25,3,1,1,0
396.32,3,1,1,0
396.39,3,1,1,0
396.45,3,1,1,0
396.52,3,1,1,0
396.59,3,1,1,0
396.65,3,1,1,0
396.72,3,1,1,0
396.79,3,1,1,0
396.85,3,1,1,0
396.92,3,1,1,0
396.99,3,1,1,0
397.05,3,1,1,0
397.12,3,1,1,0
397.19,3,1,1,0
397.25,3,1,1,0
397.32,3,1,1,0
397.38,3,1,1,0
397.45,3,1,1,0
397.52,3,1,1,0
397.59,3,1,1,0
397.65,3,1,1,0
397.72,3,1,1,0
397.79,3,1,1,0
397.85,3,1,1,0
397.92,3,1,1,0
397.99,3,1,1,0
398.05,3,1,1,0
398.12,3,1,1,0
398.18,3,1,1,0
398.25,3,1,1,0
398.32,3,1,1,0
398.38,3,1,1,0
398.45,3,1,1,0
398.52,3,1,1,0
398.58,3,1,1,0
398.65,3,1,1,0
398.72,3,1,1,0
398.78,3,1,1,0
398.85,3,1,1,0
398.92,3,1,1,0
398.98,3,1,1,0
399.05,3,1,1,0
399.12,3,1,1,0
399.18,3,1,1,0
399.25,3,1,1,0
399.32,3,1,1,0
399.38,3,1,1,0
399.45,3,1,1,0
399.52,3,1,1,0
399.58,3,1,1,0
399.65,3,1,1,0
399.72,3,1,1,0
399.78,3,1,1,0
399.85,3,1,1,0
399.92,3,1,1,0
399.98,3,1,1,0
400.05,3,1,1,0
400.12,3,1,1,0
400.19,3,1,1,0
400.25,3,1,1,0
400.32,3,1,1,0
400.39,3,1,1,0
400.45,3,1,1,0
400.52,3,1,1,0
400.59,3,1,1,0
400.66,3,1,1,0
400.72,3,1,1,0
400.79,3,1,1,0
400.86,3,1,1,0
400.92,3,1,1,0
400.99,3,1,1,0
401.06,3,1,1,0
401.12,3,1,1,0
401.19,3,1,1,0
401.26,3,1,1,0
401.33,3,1,1,0
401.4,3,1,1,0
401.46,3,1,1,0
401.53,3,1,1,0
401.6,3,1,1,0
401.66,3,1,1,0
401.73,3,1,1,0
401.79,3,1,1,0
401.86,3,1,1,0
401.93,3,1,1,0
401.99,3,1,1,0
402.06,3,1,1,0
402.13,3,1,1,0
402.19,3,1,1,0
402.26,3,1,1,0
402.32,3,1,1,0
402.39,3,1,1,0
402.46,3,1,1,0
402.52,3,1,1,0
402.59,3,1,1,0
402.66,3,1,1,0
402.72,3,1,1,0
402.79,3,1,1,0
402.86,3,1,1,0
402.92,3,1,1,0
402.99,3,1,1,0
403.05,3,1,1,0
403.12,3,1,1,0
403.19,3,1,1,0
403.25,3,1,1,0
403.32,3,1,1,0
403.38,3,1,1,0
403.45,3,1,1,0
403.52,3,1,1,0
403.59,3,1,1,0
403.65,3,1,1,0
403.72,3,1,1,0
403.78,3,1,1,0
403.85,3,1,1,0
403.92,3,1,1,0
403.98,3,1,1,0
404.05,3,1,1,0
404.12,3,1,1,0
404.18,3,1,1,0
404.25,3,1,1,0
404.32,3,1,1,0
404.38,3,1,1,0
404.45,3,1,1,0
404.52,3,1,1,0
404.58,3,1,1,0
404.65,3,1,1,0
404.72,3,1,1,0
404.78,3,1,1,0
404.85,3,1,1,0
404.92,3,1,1,0
404.98,3,1,1,0
405.05,3,1,1,0
405.12,3,1,1,0
405.18,3,1,1,0
405.25,3,1,1,0
405.32,3,1,1,0
405.38,3,1,1,0
405.45,3,1,1,0
405.52,3,1,1,0
405.58,3,1,1,0
405.65,3,1,1,0
405.72,3,1,1,0
405.78,3,1,1,0
405.85,3,1,1,0
405.92,3,1,1,0
405.98,3,1,1,0
406.05,3,1,1,0
406.12,3,1,1,0
406.18,3,1,1,0
406.25,3,1,1,0
406.32,3,1,1,0
406.38,3,1,1,0
406.46,3,1,1,0
406.52,3,1,1,0
406.59,3,1,1,0
406.66,3,1,1,0
406.72,3,1,1,0
406.79,3,1,1,0
406.86,3,1,1,0
406.93,3,1,1,0
406.99,3,1,1,0
407.06,3,1,1,0
407.13,3,1,1,0
407.19,3,1,1,0
407.26,3,1,1,0
407.33,3,1,1,0
407.39,3,1,1,0
407.46,3,1,1,0
407.53,3,1,1,0
407.6,3,1,1,0
407.66,3,1,1,0
407.73,3,1,1,0
407.8,3,1,1,0
407.87,3,1,1,0
407.94,3,1,1,0
408.01,3,1,1,0
408.07,3,1,1,0
408.14,3,1,1,0
408.21,3,1,1,0
408.27,3,1,1,0
408.34,3,1,1,0
408.4,3,1,1,0
408.47,3,1,1,0
408.54,3,1,1,0
408.6,3,1,1,0
408.67,3,1,1,0
408.74,3,1,1,0
408.8,3,1,1,0
408.87,3,1,1,0
408.93,3,1,1,0
409.0,3,1,1,0
409.07,3,1,1,0
409.13,3,1,1,0
409.2,3,1,1,0
409.26,3,1,1,0
409.33,3,1,1,0
409.4,3,1,1,0
409.46,3,1,1,0
409.53,3,1,1,0
409.6,3,1,1,0
409.66,3,1,1,0
409.73,3,1,1,0
409.8,3,1,1,0
409.86,3,1,1,0
409.93,3,1,1,0
410.0,3,1,1,0
410.06,3,1,1,0
410.13,3,1,1,0
410.2,3,1,1,0
410.26,3,1,1,0
410.33,3,1,1,0
410.39,3,1,1,0
410.46,3,1,1,0
410.53,3,1,1,0
410.6,3,1,1,0
410.66,3,1,1,0
410.73,3,1,1,0
410.79,3,1,1,0
410.86,3,1,1,0
410.93,3,1,1,0
410.99,3,1,1,0
411.06,3,1,1,0
411.13,3,1,1,0
411.19,3,1,1,0
411.26,3,1,1,0
411.33,3,1,1,0
