ElapsedSec,Distance,Azimuth,TargetLat,TargetLng,Angle,Direction,AngleValid
453.72,47.21,194.97,30.374217,130.959968,269.94,194.97,1
453.79,47.21,194.97,30.374217,130.959968,269.94,194.97,1
453.85,47.21,194.97,30.374217,130.959968,269.94,194.97,1
453.92,47.21,194.97,30.374217,130.959968,269.94,194.97,1
453.99,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.06,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.12,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.19,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.26,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.32,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.39,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.46,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.53,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.59,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.66,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.73,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.79,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.86,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.93,47.21,194.97,30.374217,130.959968,269.94,194.97,1
454.99,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.06,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.13,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.2,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.26,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.33,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.4,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.47,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.54,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.61,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.67,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.74,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.8,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.87,47.21,194.97,30.374217,130.959968,269.94,194.97,1
455.94,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.0,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.07,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.14,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.2,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.27,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.33,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.4,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.47,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.54,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.6,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.67,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.73,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.8,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.87,47.21,194.97,30.374217,130.959968,269.94,194.97,1
456.93,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.0,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.07,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.13,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.2,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.26,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.33,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.4,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.46,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.53,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.6,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.66,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.73,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.8,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.86,47.21,194.97,30.374217,130.959968,269.94,194.97,1
457.93,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.0,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.06,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.13,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.19,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.26,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.33,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.4,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.46,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.53,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.6,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.66,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.73,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.79,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.86,47.21,194.97,30.374217,130.959968,269.94,194.97,1
458.93,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.0,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.06,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.13,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.2,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.26,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.33,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.4,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.47,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.53,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.6,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.67,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.73,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.8,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.87,47.21,194.97,30.374217,130.959968,269.94,194.97,1
459.93,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.0,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.07,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.13,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.2,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.27,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.33,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.4,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.47,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.54,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.6,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.67,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.74,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.81,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.87,47.21,194.97,30.374217,130.959968,269.94,194.97,1
460.94,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.01,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.07,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.14,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.21,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.27,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.34,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.41,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.48,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.55,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.61,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.68,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.75,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.81,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.88,47.21,194.97,30.374217,130.959968,269.94,194.97,1
461.95,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.01,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.09,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.16,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.22,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.29,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.35,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.42,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.49,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.55,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.62,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.69,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.75,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.82,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.89,47.21,194.97,30.374217,130.959968,269.94,194.97,1
462.95,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.02,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.08,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.15,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.22,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.28,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.35,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.42,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.48,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.55,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.62,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.68,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.75,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.81,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.88,47.21,194.97,30.374217,130.959968,269.94,194.97,1
463.95,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.01,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.08,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.15,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.21,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.28,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.35,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.41,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.48,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.55,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.61,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.68,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.75,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.81,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.88,47.21,194.97,30.374217,130.959968,269.94,194.97,1
464.94,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.01,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.08,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.14,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.21,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.28,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.34,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.41,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.48,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.54,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.61,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.68,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.74,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.81,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.88,47.21,194.97,30.374217,130.959968,269.94,194.97,1
465.95,47.21,194.97,30.374217,130.959968,269.94,194.97,1
466.01,47.21,194.97,30.374217,130.959968,269.94,194.97,1
466.08,47.21,194.97,30.374217,130.959968,269.94,194.97,1
466.15,47.21,194.97,30.374217,130.959968,269.94,194.97,1
466.21,47.21,194.97,30.374217,130.959968,269.94,194.97,1
466.28,47.21,194.97,30.374217,130.959968,269.94,194.97,1
466.35,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.41,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.48,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.55,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.62,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.68,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.75,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.82,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.88,47.25,195.16,30.374217,130.959968,269.94,195.16,1
466.95,47.25,195.16,30.374217,130.959968,269.94,195.16,1
467.02,47.25,195.16,30.374217,130.959968,269.94,195.16,1
467.09,47.25,195.16,30.374217,130.959968,269.94,195.16,1
467.15,47.25,195.16,30.374217,130.959968,269.94,195.16,1
467.22,47.25,195.16,30.374217,130.959968,269.94,195.16,1
467.29,47.25,195.16,30.374217,130.959968,269.94,195.16,1
467.36,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.42,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.49,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.56,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.62,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.69,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.76,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.82,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.89,47.21,194.97,30.374217,130.959968,269.94,194.97,1
467.96,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.02,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.09,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.16,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.23,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.29,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.36,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.43,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.49,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.56,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.63,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.7,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.77,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.84,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.9,47.21,194.97,30.374217,130.959968,269.94,194.97,1
468.97,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.04,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.1,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.17,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.24,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.3,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.37,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.43,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.5,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.57,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.63,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.7,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.77,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.83,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.9,47.21,194.97,30.374217,130.959968,269.94,194.97,1
469.97,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.03,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.1,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.17,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.23,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.3,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.37,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.43,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.5,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.57,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.63,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.7,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.77,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.83,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.9,47.21,194.97,30.374217,130.959968,269.94,194.97,1
470.97,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.03,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.1,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.17,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.23,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.3,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.37,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.43,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.5,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.56,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.63,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.7,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.76,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.83,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.9,47.21,194.97,30.374217,130.959968,269.94,194.97,1
471.96,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.03,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.1,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.16,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.23,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.3,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.36,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.43,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.5,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.56,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.63,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.7,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.76,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.83,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.9,47.21,194.97,30.374217,130.959968,269.94,194.97,1
472.96,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.03,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.1,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.17,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.23,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.3,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.37,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.43,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.5,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.57,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.63,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.7,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.77,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.84,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.9,47.21,194.97,30.374217,130.959968,269.94,194.97,1
473.97,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.04,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.1,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.17,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.24,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.3,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.37,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.44,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.5,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.57,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.64,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.71,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.77,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.84,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.91,47.21,194.97,30.374217,130.959968,269.94,194.97,1
474.98,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.04,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.11,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.18,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.25,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.32,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.39,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.45,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.52,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.58,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.65,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.72,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.78,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.85,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.92,47.21,194.97,30.374217,130.959968,269.94,194.97,1
475.98,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.05,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.12,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.18,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.25,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.31,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.38,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.45,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.51,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.58,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.66,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.72,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.79,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.86,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.92,47.21,194.97,30.374217,130.959968,269.94,194.97,1
476.99,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.05,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.12,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.19,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.25,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.32,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.39,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.45,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.52,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.59,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.65,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.72,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.79,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.85,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.92,47.21,194.97,30.374217,130.959968,269.94,194.97,1
477.99,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.05,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.12,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.19,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.25,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.32,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.38,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.45,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.52,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.58,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.65,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.72,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.78,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.85,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.92,47.21,194.97,30.374217,130.959968,269.94,194.97,1
478.98,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.05,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.12,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.18,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.25,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.32,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.38,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.45,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.52,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.58,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.65,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.72,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.78,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.85,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.92,47.21,194.97,30.374217,130.959968,269.94,194.97,1
479.98,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.05,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.12,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.18,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.25,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.32,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.38,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.45,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.52,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.59,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.65,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.72,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.79,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.85,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.92,47.21,194.97,30.374217,130.959968,269.94,194.97,1
480.99,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.05,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.12,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.19,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.25,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.32,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.39,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.45,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.52,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.59,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.65,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.72,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.79,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.86,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.92,47.21,194.97,30.374217,130.959968,269.94,194.97,1
481.99,47.21,194.97,30.374217,130.959968,269.94,194.97,1
482.06,47.21,194.97,30.374217,130.959968,269.94,194.97,1
482.12,47.21,194.97,30.374217,130.959968,269.94,194.97,1
482.19,47.21,194.97,30.374217,130.959968,269.94,194.97,1
482.26,47.21,194.97,30.374217,130.959968,269.94,194.97,1
482.32,47.21,194.97,30.374217,130.959968,269.94,194.97,1
482.39,47.25,195.16,30.374217,130.959968,269.94,195.16,1
482.46,47.25,195.16,30.374217,130.959968,269.94,195.16,1
482.52,47.25,195.16,30.374217,130.959968,269.94,195.16,1
482.59,47.25,195.16,30.374217,130.959968,269.94,195.16,1
482.66,47.25,195.16,30.374217,130.959968,269.94,195.16,1
482.73,47.25,195.16,30.374217,130.959968,269.94,195.16,1
482.79,47.25,195.16,30.374217,130.959968,269.94,195.16,1
