ElapsedSec,Fall,BNOStaleSec
426.88,9.78,0.0
426.95,9.78,0.0
427.02,9.78,0.0
427.09,9.78,0.0
427.15,9.78,0.0
427.22,9.78,0.0
427.29,9.78,0.0
427.35,9.78,0.0
427.42,9.78,0.0
427.49,9.78,0.0
427.56,9.78,0.0
427.62,9.78,0.0
427.7,9.78,0.0
427.76,9.78,0.0
427.83,9.78,0.0
427.9,9.78,0.0
427.96,9.78,0.0
428.03,9.78,0.0
428.09,9.78,0.0
428.16,9.78,0.0
428.23,9.78,0.0
428.29,9.78,0.0
428.36,9.78,0.0
428.42,9.78,0.0
428.49,9.78,0.0
428.56,9.78,0.0
428.62,9.78,0.0
428.69,9.78,0.0
428.76,9.78,0.0
428.82,9.78,0.0
428.89,9.78,0.0
428.96,9.78,0.0
429.02,9.78,0.0
429.09,9.78,0.0
429.15,9.78,0.0
429.22,9.78,0.0
429.29,9.78,0.0
429.35,9.78,0.0
429.42,9.78,0.0
429.49,9.78,0.0
429.55,9.78,0.0
429.62,9.78,0.0
429.69,9.78,0.0
429.75,9.78,0.0
429.82,9.78,0.0
429.89,9.78,0.0
429.95,9.78,0.0
430.02,9.78,0.0
430.09,9.78,0.0
430.15,9.78,0.0
430.22,9.78,0.0
430.29,9.78,0.0
430.35,9.78,0.0
430.42,9.78,0.0
430.49,9.78,0.0
430.55,9.78,0.0
430.62,9.78,0.0
430.69,9.78,0.0
430.76,9.78,0.0
430.83,9.78,0.0
430.9,9.78,0.0
430.96,9.78,0.0
431.03,9.78,0.0
431.1,9.78,0.0
431.16,9.78,0.0
431.23,9.78,0.0
431.3,9.78,0.0
431.36,9.78,0.0
431.43,9.78,0.0
431.5,9.78,0.0
431.56,9.78,0.0
431.63,9.78,0.0
431.7,9.78,0.0
431.76,9.78,0.0
431.83,9.78,0.0
431.9,9.78,0.0
431.96,9.78,0.0
432.03,9.78,0.0
432.1,9.78,0.0
432.16,9.78,0.0
432.23,9.78,0.0
432.3,9.78,0.0
432.36,9.78,0.0
432.43,9.78,0.0
432.5,9.78,0.0
432.56,9.78,0.0
432.63,9.78,0.0
432.7,9.78,0.0
432.77,9.78,0.0
432.83,9.78,0.0
432.9,9.78,0.0
432.97,9.78,0.0
433.03,9.78,0.0
433.1,9.78,0.0
433.17,9.78,0.0
433.23,9.78,0.0
433.3,9.78,0.0
433.37,9.78,0.0
433.44,9.78,0.0
433.5,9.78,0.0
433.57,9.78,0.0
433.64,9.78,0.0
433.7,9.78,0.0
433.77,9.78,0.0
433.84,9.78,0.0
433.9,9.78,0.0
433.97,9.78,0.0
434.04,9.78,0.0
434.11,9.78,0.0
434.17,9.78,0.0
434.24,9.78,0.0
434.31,9.78,0.0
434.38,9.78,0.0
434.45,9.78,0.0
434.51,9.78,0.0
434.58,9.78,0.0
434.65,9.78,0.0
434.71,9.78,0.0
434.78,9.78,0.0
434.84,9.78,0.0
434.91,9.78,0.0
434.98,9.78,0.0
435.04,9.78,0.0
435.11,9.78,0.0
435.17,9.78,0.0
435.24,9.78,0.0
435.31,9.78,0.0
435.38,9.78,0.0
435.44,9.78,0.0
435.51,9.78,0.0
435.58,9.78,0.0
435.64,9.78,0.0
435.72,9.78,0.0
435.78,9.78,0.0
435.85,9.78,0.0
435.92,9.78,0.0
435.98,9.78,0.0
436.05,9.78,0.0
436.11,9.78,0.0
436.18,9.78,0.0
436.25,9.78,0.0
436.31,9.78,0.0
436.38,9.78,0.0
436.45,9.78,0.0
436.51,9.78,0.0
436.58,9.78,0.0
436.65,9.78,0.0
436.71,9.78,0.0
436.78,9.78,0.0
436.85,9.78,0.0
436.91,9.78,0.0
436.98,9.78,0.0
437.04,9.78,0.0
437.11,9.78,0.0
437.18,9.78,0.0
437.24,9.78,0.0
437.31,9.78,0.0
437.38,9.78,0.0
437.44,9.78,0.0
437.51,9.78,0.0
437.58,9.78,0.0
437.64,9.78,0.0
437.71,9.78,0.0
437.78,9.78,0.0
437.84,9.78,0.0
437.91,9.78,0.0
437.97,9.78,0.0
438.04,9.78,0.0
438.11,9.78,0.0
438.17,9.78,0.0
438.24,9.78,0.0
438.31,9.78,0.0
438.37,9.78,0.0
438.44,9.78,0.0
438.51,9.78,0.0
438.57,9.78,0.0
438.64,9.78,0.0
438.71,9.78,0.0
438.77,9.78,0.0
438.84,9.78,0.0
438.91,9.78,0.0
438.97,9.78,0.0
439.04,9.78,0.0
439.11,9.78,0.0
439.17,9.78,0.0
439.24,9.78,0.0
439.31,9.78,0.0
439.38,9.78,0.0
439.44,9.78,0.0
439.51,9.78,0.0
439.58,9.78,0.0
439.64,9.78,0.0
439.71,9.78,0.0
439.78,9.78,0.0
439.84,9.78,0.0
439.91,9.78,0.0
439.98,9.78,0.0
440.04,9.78,0.0
440.11,9.78,0.0
440.18,9.78,0.0
440.24,9.78,0.0
440.31,9.78,0.0
440.38,9.78,0.0
440.44,9.78,0.0
440.51,9.78,0.0
440.58,9.78,0.0
440.64,9.78,0.0
440.71,9.78,0.0
440.78,9.78,0.0
440.84,9.78,0.0
440.91,9.78,0.0
440.98,9.78,0.0
441.04,9.78,0.0
441.11,9.78,0.0
441.18,9.78,0.0
441.25,9.78,0.0
441.31,9.78,0.0
441.38,9.78,0.0
441.45,9.78,0.0
441.51,9.78,0.0
441.58,9.78,0.0
441.65,9.78,0.0
441.71,9.78,0.0
441.78,9.78,0.0
441.85,9.78,0.0
441.91,9.78,0.0
441.98,9.78,0.0
442.05,9.78,0.0
442.12,9.78,0.0
442.18,9.78,0.0
442.25,9.78,0.0
442.32,9.78,0.0
442.39,9.78,0.0
442.46,9.78,0.0
442.52,9.78,0.0
442.59,9.78,0.0
442.66,9.78,0.0
442.72,9.78,0.0
442.79,9.78,0.0
442.86,9.78,0.0
442.92,9.78,0.0
442.99,9.78,0.0
443.05,9.78,0.0
443.12,9.78,0.0
443.19,9.78,0.0
443.25,9.78,0.0
443.32,9.78,0.0
443.39,9.78,0.0
443.45,9.78,0.0
443.52,9.78,0.0
443.59,9.78,0.0
443.65,9.78,0.0
443.72,9.78,0.0
443.79,9.78,0.0
443.85,9.78,0.0
443.92,9.78,0.0
443.98,9.78,0.0
444.05,9.78,0.0
444.12,9.78,0.0
444.18,9.78,0.0
444.25,9.78,0.0
444.32,9.78,0.0
444.38,9.78,0.0
444.45,9.78,0.0
444.52,9.78,0.0
444.58,9.78,0.0
444.65,9.78,0.0
444.72,9.78,0.0
444.78,9.78,0.0
444.85,9.78,0.0
444.92,9.78,0.0
444.98,9.78,0.0
445.05,9.78,0.0
445.12,9.78,0.0
445.18,9.78,0.0
445.25,9.78,0.0
445.32,9.78,0.0
445.38,9.78,0.0
445.45,9.78,0.0
445.52,9.78,0.0
445.58,9.78,0.0
445.65,9.78,0.0
445.71,9.78,0.0
445.78,9.78,0.0
445.85,9.78,0.0
445.91,9.78,0.0
445.98,9.78,0.0
446.05,9.78,0.0
446.11,9.78,0.0
446.18,9.78,0.0
446.25,9.78,0.0
446.31,9.78,0.0
446.38,9.78,0.0
446.45,9.78,0.0
446.52,9.78,0.0
446.58,9.78,0.0
446.65,9.78,0.0
446.72,9.78,0.0
446.78,9.78,0.0
446.85,9.78,0.0
446.92,9.78,0.0
446.98,9.78,0.0
447.05,9.78,0.0
447.12,9.78,0.0
447.18,9.78,0.0
447.25,9.78,0.0
447.32,9.78,0.0
447.39,9.78,0.0
447.45,9.78,0.0
447.52,9.78,0.0
447.59,9.78,0.0
447.65,9.78,0.0
447.72,9.78,0.0
447.79,9.78,0.0
447.85,9.78,0.0
447.92,9.78,0.0
447.99,9.78,0.0
448.05,9.78,0.0
448.12,9.78,0.0
448.19,9.78,0.0
448.25,9.78,0.0
448.32,9.78,0.0
448.39,9.78,0.0
448.45,9.78,0.0
448.52,9.78,0.0
448.59,9.78,0.0
448.65,9.78,0.0
448.72,9.78,0.0
448.79,9.78,0.0
448.87,9.78,0.0
448.93,9.78,0.0
449.0,9.78,0.0
449.06,9.78,0.0
449.13,9.78,0.0
449.2,9.78,0.0
449.26,9.78,0.0
449.33,9.78,0.0
449.4,9.78,0.0
449.46,9.78,0.0
449.53,9.78,0.0
449.59,9.78,0.0
449.66,9.78,0.0
449.73,9.78,0.0
449.79,9.78,0.0
449.86,9.78,0.0
449.92,9.78,0.0
449.99,9.78,0.0
450.06,9.78,0.0
450.12,9.78,0.0
450.19,9.78,0.0
450.26,9.78,0.0
450.32,9.78,0.0
450.39,9.78,0.0
450.46,9.78,0.0
450.52,9.78,0.0
450.59,9.78,0.0
450.66,9.78,0.0
450.72,9.78,0.0
450.79,9.78,0.0
450.86,9.78,0.0
450.92,9.78,0.0
450.99,9.78,0.0
451.06,9.78,0.0
451.12,9.78,0.0
451.19,9.78,0.0
451.25,9.78,0.0
451.32,9.78,0.0
451.39,9.78,0.0
451.45,9.78,0.0
451.52,9.78,0.0
451.59,9.78,0.0
451.65,9.78,0.0
451.72,9.78,0.0
451.79,9.78,0.0
451.85,9.78,0.0
451.92,9.78,0.0
451.99,9.78,0.0
452.05,9.78,0.0
452.12,9.78,0.0
452.19,9.78,0.0
452.25,9.78,0.0
452.32,9.78,0.0
452.39,9.78,0.0
452.45,9.78,0.0
452.52,9.78,0.0
452.59,9.78,0.0
452.65,9.78,0.0
452.72,9.78,0.0
452.79,9.78,0.0
452.85,9.78,0.0
452.92,9.78,0.0
452.99,9.78,0.0
453.05,9.78,0.0
453.12,9.78,0.0
453.19,9.78,0.0
453.25,9.78,0.0
453.32,9.78,0.0
453.39,9.78,0.0
453.45,9.78,0.0
453.52,9.78,0.0
453.59,9.78,0.0
453.65,9.78,0.0
453.72,9.78,0.0
453.79,9.78,0.0
453.85,9.78,0.0
453.92,9.78,0.0
453.99,9.78,0.0
454.06,9.78,0.0
454.12,9.78,0.0
454.19,9.78,0.0
454.26,9.78,0.0
454.32,9.78,0.0
454.39,9.78,0.0
454.46,9.78,0.0
454.53,9.78,0.0
454.59,9.78,0.0
454.66,9.78,0.0
454.73,9.78,0.0
454.79,9.78,0.0
454.86,9.78,0.0
454.93,9.78,0.0
454.99,9.78,0.0
455.06,9.78,0.0
455.13,9.78,0.0
455.2,9.78,0.0
455.26,9.78,0.0
455.33,9.78,0.0
455.4,9.78,0.0
455.47,9.78,0.0
455.54,9.78,0.0
455.61,9.78,0.0
455.67,9.78,0.0
455.74,9.78,0.0
455.8,9.78,0.0
455.87,9.78,0.0
455.94,9.78,0.0
456.0,9.78,0.0
456.07,9.78,0.0
456.14,9.78,0.0
456.2,9.78,0.0
456.27,9.78,0.0
456.33,9.78,0.0
456.4,9.78,0.0
456.47,9.78,0.0
456.54,9.78,0.0
456.6,9.78,0.0
456.67,9.78,0.0
456.73,9.78,0.0
456.8,9.78,0.0
456.87,9.78,0.0
456.93,9.78,0.0
457.0,9.78,0.0
457.07,9.78,0.0
457.13,9.78,0.0
457.2,9.78,0.0
457.26,9.78,0.0
457.33,9.78,0.0
457.4,9.78,0.0
457.46,9.78,0.0
457.53,9.78,0.0
457.6,9.78,0.0
457.66,9.78,0.0
457.73,9.78,0.0
457.8,9.78,0.0
457.86,9.78,0.0
457.93,9.78,0.0
458.0,9.78,0.0
458.06,9.78,0.0
458.13,9.78,0.0
458.19,9.78,0.0
458.26,9.78,0.0
458.33,9.78,0.0
458.4,9.78,0.0
458.46,9.78,0.0
458.53,9.78,0.0
458.6,9.78,0.0
458.66,9.78,0.0
458.73,9.78,0.0
458.79,9.78,0.0
458.86,9.78,0.0
458.93,9.78,0.0
459.0,9.78,0.0
459.06,9.78,0.0
459.13,9.78,0.0
459.2,9.78,0.0
459.26,9.78,0.0
459.33,9.78,0.0
459.4,9.78,0.0
459.47,9.78,0.0
459.53,9.78,0.0
459.6,9.78,0.0
459.67,9.78,0.0
459.73,9.78,0.0
459.8,9.78,0.0
459.87,9.78,0.0
459.93,9.78,0.0
460.0,9.78,0.0
460.07,9.78,0.0
460.13,9.78,0.0
460.2,9.78,0.0
460.27,9.78,0.0
460.33,9.78,0.0
460.4,9.78,0.0
460.47,9.78,0.0
460.54,9.78,0.0
460.6,9.78,0.0
460.67,9.78,0.0
460.74,9.78,0.0
460.81,9.78,0.0
460.87,9.78,0.0
460.94,9.78,0.0
461.01,9.78,0.0
461.07,9.78,0.0
461.14,9.78,0.0
461.21,9.78,0.0
461.27,9.78,0.0
461.34,9.78,0.0
461.41,9.78,0.0
461.48,9.78,0.0
461.55,9.78,0.0
461.61,9.78,0.0
461.68,9.78,0.0
461.75,9.78,0.0
461.81,9.78,0.0
461.88,9.78,0.0
461.95,9.78,0.0
462.01,9.78,0.0
462.09,9.78,0.0
462.16,9.78,0.0
462.22,9.78,0.0
462.29,9.78,0.0
462.35,9.78,0.0
462.42,9.78,0.0
462.49,9.78,0.0
462.55,9.78,0.0
462.62,9.78,0.0
462.69,9.78,0.0
462.75,9.78,0.0
462.82,9.78,0.0
462.89,9.78,0.0
462.95,9.78,0.0
463.02,9.78,0.0
463.08,9.78,0.0
463.15,9.78,0.0
463.22,9.78,0.0
463.28,9.78,0.0
463.35,9.78,0.0
463.42,9.78,0.0
463.48,9.78,0.0
463.55,9.78,0.0
463.62,9.78,0.0
463.68,9.78,0.0
463.75,9.78,0.0
463.81,9.78,0.0
463.88,9.78,0.0
463.95,9.78,0.0
464.01,9.78,0.0
464.08,9.78,0.0
464.15,9.78,0.0
464.21,9.78,0.0
464.28,9.78,0.0
464.35,9.78,0.0
464.41,9.78,0.0
464.48,9.78,0.0
464.55,9.78,0.0
464.61,9.78,0.0
464.68,9.78,0.0
464.75,9.78,0.0
464.81,9.78,0.0
464.88,9.78,0.0
464.94,9.78,0.0
465.01,9.78,0.0
465.08,9.78,0.0
465.14,9.78,0.0
465.21,9.78,0.0
465.28,9.78,0.0
465.34,9.78,0.0
465.41,9.78,0.0
465.48,9.78,0.0
465.54,9.78,0.0
465.61,9.78,0.0
465.68,9.78,0.0
465.74,9.78,0.0
465.81,9.78,0.0
465.88,9.78,0.0
465.95,9.78,0.0
466.01,9.78,0.0
466.08,9.78,0.0
466.15,9.78,0.0
466.21,9.78,0.0
466.28,9.78,0.0
466.35,9.78,0.0
466.41,9.78,0.0
466.48,9.78,0.0
466.55,9.78,0.0
466.62,9.78,0.0
466.68,9.78,0.0
466.75,9.78,0.0
466.82,9.78,0.0
466.88,9.78,0.0
466.95,9.78,0.0
467.02,9.78,0.0
467.09,9.78,0.0
467.15,9.78,0.0
467.22,9.78,0.0
467.29,9.78,0.0
467.36,9.78,0.0
467.42,9.78,0.0
467.49,9.78,0.0
467.56,9.78,0.0
467.62,9.78,0.0
467.69,9.78,0.0
467.76,9.78,0.0
467.82,9.78,0.0
467.89,9.78,0.0
467.96,9.78,0.0
468.02,9.78,0.0
468.09,9.78,0.0
468.16,9.78,0.0
468.23,9.78,0.0
468.29,9.78,0.0
468.36,9.78,0.0
468.43,9.78,0.0
468.49,9.78,0.0
468.56,9.78,0.0
468.63,9.78,0.0
468.7,9.78,0.0
468.77,9.78,0.0
468.84,9.78,0.0
468.9,9.78,0.0
468.97,9.78,0.0
469.04,9.78,0.0
469.1,9.78,0.0
469.17,9.78,0.0
469.24,9.78,0.0
469.3,9.78,0.0
469.37,9.78,0.0
469.43,9.78,0.0
469.5,9.78,0.0
469.57,9.78,0.0
469.63,9.78,0.0
469.7,9.78,0.0
469.77,9.78,0.0
469.83,9.78,0.0
469.9,9.78,0.0
469.97,9.78,0.0
470.03,9.78,0.0
470.1,9.78,0.0
470.17,9.78,0.0
470.23,9.78,0.0
470.3,9.78,0.0
470.37,9.78,0.0
470.43,9.78,0.0
470.5,9.78,0.0
470.57,9.78,0.0
470.63,9.78,0.0
470.7,9.78,0.0
470.77,9.78,0.0
470.83,9.78,0.0
470.9,9.78,0.0
470.97,9.78,0.0
471.03,9.78,0.0
471.1,9.78,0.0
471.17,9.78,0.0
471.23,9.78,0.0
471.3,9.78,0.0
471.37,9.78,0.0
471.43,9.78,0.0
471.5,9.78,0.0
471.56,9.78,0.0
471.63,9.78,0.0
471.7,9.78,0.0
471.76,9.78,0.0
471.83,9.78,0.0
471.9,9.78,0.0
471.96,9.78,0.0
472.03,9.78,0.0
472.1,9.78,0.0
472.16,9.78,0.0
472.23,9.78,0.0
472.3,9.78,0.0
472.36,9.78,0.0
472.43,9.78,0.0
472.5,9.78,0.0
472.56,9.78,0.0
472.63,9.78,0.0
472.7,9.78,0.0
472.76,9.78,0.0
472.83,9.78,0.0
472.9,9.78,0.0
472.96,9.78,0.0
473.03,9.78,0.0
473.1,9.78,0.0
473.17,9.78,0.0
473.23,9.78,0.0
473.3,9.78,0.0
473.37,9.78,0.0
473.43,9.78,0.0
473.5,9.78,0.0
473.57,9.78,0.0
473.63,9.78,0.0
473.7,9.78,0.0
473.77,9.78,0.0
473.84,9.78,0.0
473.9,9.78,0.0
473.97,9.78,0.0
474.04,9.78,0.0
474.1,9.78,0.0
474.17,9.78,0.0
474.24,9.78,0.0
474.3,9.78,0.0
474.37,9.78,0.0
474.44,9.78,0.0
474.5,9.78,0.0
474.57,9.78,0.0
474.64,9.78,0.0
474.71,9.78,0.0
474.77,9.78,0.0
474.84,9.78,0.0
474.91,9.78,0.0
474.98,9.78,0.0
475.04,9.78,0.0
475.11,9.78,0.0
475.18,9.78,0.0
475.25,9.78,0.0
475.32,9.78,0.0
475.39,9.78,0.0
475.45,9.78,0.0
475.52,9.78,0.0
475.58,9.78,0.0
475.65,9.78,0.0
475.72,9.78,0.0
475.78,9.78,0.0
475.85,9.78,0.0
475.92,9.78,0.0
475.98,9.78,0.0
476.05,9.78,0.0
476.12,9.78,0.0
476.18,9.78,0.0
476.25,9.78,0.0
476.31,9.78,0.0
476.38,9.78,0.0
476.45,9.78,0.0
476.51,9.78,0.0
476.58,9.78,0.0
476.66,9.78,0.0
476.72,9.78,0.0
476.79,9.78,0.0
476.86,9.78,0.0
476.92,9.78,0.0
476.99,9.78,0.0
477.05,9.78,0.0
477.12,9.78,0.0
477.19,9.78,0.0
477.25,9.78,0.0
477.32,9.78,0.0
477.39,9.78,0.0
477.45,9.78,0.0
477.52,9.78,0.0
477.59,9.78,0.0
477.65,9.78,0.0
477.72,9.78,0.0
477.79,9.78,0.0
477.85,9.78,0.0
477.92,9.78,0.0
477.99,9.78,0.0
478.05,9.78,0.0
478.12,9.78,0.0
478.19,9.78,0.0
478.25,9.78,0.0
478.32,9.78,0.0
478.38,9.78,0.0
478.45,9.78,0.0
478.52,9.78,0.0
478.58,9.78,0.0
478.65,9.78,0.0
478.72,9.78,0.0
478.78,9.78,0.0
478.85,9.78,0.0
478.92,9.78,0.0
478.98,9.78,0.0
479.05,9.78,0.0
479.12,9.78,0.0
479.18,9.78,0.0
479.25,9.78,0.0
479.32,9.78,0.0
479.38,9.78,0.0
479.45,9.78,0.0
479.52,9.78,0.0
479.58,9.78,0.0
479.65,9.78,0.0
479.72,9.78,0.0
479.78,9.78,0.0
479.85,9.78,0.0
479.92,9.78,0.0
479.98,9.78,0.0
480.05,9.78,0.0
480.12,9.78,0.0
480.18,9.78,0.0
480.25,9.78,0.0
480.32,9.78,0.0
480.38,9.78,0.0
480.45,9.78,0.0
480.52,9.78,0.0
480.59,9.78,0.0
480.65,9.78,0.0
480.72,9.78,0.0
480.79,9.78,0.0
480.85,9.78,0.0
480.92,9.78,0.0
480.99,9.78,0.0
481.05,9.78,0.0
481.12,9.78,0.0
481.19,9.78,0.0
481.25,9.78,0.0
481.32,9.78,0.0
481.39,9.78,0.0
481.45,9.78,0.0
481.52,9.78,0.0
481.59,9.78,0.0
481.65,9.78,0.0
481.72,9.78,0.0
481.79,9.78,0.0
481.86,9.78,0.0
481.92,9.78,0.0
481.99,9.78,0.0
482.06,9.78,0.0
482.12,9.78,0.0
482.19,9.78,0.0
482.26,9.78,0.0
482.32,9.78,0.0
482.39,9.78,0.0
482.46,9.78,0.0
482.52,9.78,0.0
482.59,9.78,0.0
482.66,9.78,0.0
482.73,9.78,0.0
482.79,9.78,0.0
482.86,9.78,0.0
482.93,9.78,0.0
482.99,9.78,0.0
483.06,9.78,0.0
483.13,9.78,0.0
483.2,9.78,0.0
483.27,9.78,0.0
483.33,9.78,0.0
483.4,9.78,0.0
483.47,9.78,0.0
483.53,9.78,0.0
483.6,9.78,0.0
483.67,9.78,0.0
483.73,9.78,0.0
483.8,9.78,0.0
483.87,9.78,0.0
483.93,9.78,0.0
484.0,9.78,0.0
484.06,9.78,0.0
484.13,9.78,0.0
484.2,9.78,0.0
484.26,9.78,0.0
484.33,9.78,0.0
484.39,9.78,0.0
484.46,9.78,0.0
484.53,9.78,0.0
484.59,9.78,0.0
484.66,9.78,0.0
484.73,9.78,0.0
484.79,9.78,0.0
484.86,9.78,0.0
484.93,9.78,0.0
484.99,9.78,0.0
485.06,9.78,0.0
485.13,9.78,0.0
485.19,9.78,0.0
485.26,9.78,0.0
485.32,9.78,0.0
485.39,9.78,0.0
485.46,9.78,0.0
485.52,9.78,0.0
485.59,9.78,0.0
485.66,9.78,0.0
485.72,9.78,0.0
485.79,9.78,0.0
485.86,9.78,0.0
485.92,9.78,0.0
485.99,9.78,0.0
486.06,9.78,0.0
486.12,9.78,0.0
486.19,9.78,0.0
486.26,9.78,0.0
486.32,9.78,0.0
486.39,9.78,0.0
486.46,9.78,0.0
486.52,9.78,0.0
486.59,9.78,0.0
486.66,9.78,0.0
486.72,9.78,0.0
486.79,9.78,0.0
486.86,9.78,0.0
486.92,9.78,0.0
486.99,9.78,0.0
487.06,9.78,0.0
487.12,9.78,0.0
487.19,9.78,0.0
487.26,9.78,0.0
487.33,9.78,0.0
487.39,9.78,0.0
487.46,9.78,0.0
487.53,9.78,0.0
487.59,9.78,0.0
487.66,9.78,0.0
487.73,9.78,0.0
487.79,9.78,0.0
487.86,9.78,0.0
487.93,9.78,0.0
487.99,9.78,0.0
488.06,9.78,0.0
488.13,9.78,0.0
488.19,9.78,0.0
488.26,9.78,0.0
488.33,9.78,0.0
488.4,9.78,0.0
488.46,9.78,0.0
488.53,9.78,0.0
488.6,9.78,0.0
488.66,9.78,0.0
488.73,9.78,0.0
488.8,9.78,0.0
488.86,9.78,0.0
488.93,9.78,0.0
489.0,9.78,0.0
489.07,9.78,0.0
489.13,9.78,0.0
489.2,9.78,0.0
489.27,9.78,0.0
489.33,9.78,0.0
489.4,9.78,0.0
489.47,9.78,0.0
489.54,9.78,0.0
489.6,9.78,0.0
489.67,9.78,0.0
489.74,9.78,0.0
489.8,9.78,0.0
489.87,9.78,0.0
489.94,9.78,0.0
490.01,9.78,0.0
490.08,9.78,0.0
490.14,9.78,0.0
490.21,9.78,0.0
490.28,9.78,0.0
490.34,9.78,0.0
490.41,9.78,0.0
490.48,9.78,0.0
490.54,9.78,0.0
490.61,9.78,0.0
490.67,9.78,0.0
490.74,9.78,0.0
490.81,9.78,0.0
490.87,9.78,0.0
490.94,9.78,0.0
491.01,9.78,0.0
491.07,9.78,0.0
491.14,9.78,0.0
491.21,9.78,0.0
491.27,9.78,0.0
491.34,9.78,0.0
491.41,9.78,0.0
491.47,9.78,0.0
491.54,9.78,0.0
491.6,9.78,0.0
491.67,9.78,0.0
491.74,9.78,0.0
491.8,9.78,0.0
491.87,9.78,0.0
491.94,9.78,0.0
492.0,9.78,0.0
492.07,9.78,0.0
492.14,9.78,0.0
492.2,9.78,0.0
492.27,9.78,0.0
492.34,9.78,0.0
492.4,9.78,0.0
492.47,9.78,0.0
492.54,9.78,0.0
492.6,9.78,0.0
492.67,9.78,0.0
492.74,9.78,0.0
492.8,9.78,0.0
492.87,9.78,0.0
492.94,9.78,0.0
493.0,9.78,0.0
493.07,9.78,0.0
493.14,9.78,0.0
493.2,9.78,0.0
493.27,9.78,0.0
493.34,9.78,0.0
493.41,9.78,0.0
493.47,9.78,0.0
493.54,9.78,0.0
493.61,9.78,0.0
493.67,9.78,0.0
493.74,9.78,0.0
493.81,9.78,0.0
493.87,9.78,0.0
493.94,9.78,0.0
494.01,9.78,0.0
494.07,9.78,0.0
494.14,9.78,0.0
494.21,9.78,0.0
494.27,9.78,0.0
494.34,9.78,0.0
494.41,9.78,0.0
494.47,9.78,0.0
494.54,9.78,0.0
494.61,9.78,0.0
494.67,9.78,0.0
494.74,9.78,0.0
494.81,9.78,0.0
494.88,9.78,0.0
494.94,9.78,0.0
495.01,9.78,0.0
495.08,9.78,0.0
495.14,9.78,0.0
495.21,9.78,0.0
495.28,9.78,0.0
495.34,9.78,0.0
495.41,9.78,0.0
495.48,9.78,0.0
495.55,9.78,0.0
495.61,9.78,0.0
495.68,9.78,0.0
495.75,9.78,0.0
495.81,9.78,0.0
495.88,9.78,0.0
495.95,9.78,0.0
496.01,9.78,0.0
496.08,9.78,0.0
496.15,9.78,0.0
496.21,9.78,0.0
496.28,9.78,0.0
496.35,9.78,0.0
496.41,9.78,0.0
496.48,9.78,0.0
496.55,9.78,0.0
496.62,9.78,0.0
496.69,9.78,0.0
496.75,9.78,0.0
496.82,9.78,0.0
496.89,9.78,0.0
496.95,9.78,0.0
497.02,9.78,0.0
497.09,9.78,0.0
497.15,9.78,0.0
497.22,9.78,0.0
497.29,9.78,0.0
497.35,9.78,0.0
497.42,9.78,0.0
497.49,9.78,0.0
497.55,9.78,0.0
497.62,9.78,0.0
497.68,9.78,0.0
497.75,9.78,0.0
497.82,9.78,0.0
497.88,9.78,0.0
497.95,9.78,0.0
498.02,9.78,0.0
498.08,9.78,0.0
498.15,9.78,0.0
498.22,9.78,0.0
498.28,9.78,0.0
498.35,9.78,0.0
498.42,9.78,0.0
498.48,9.78,0.0
498.55,9.78,0.0
498.62,9.78,0.0
498.68,9.78,0.0
498.75,9.78,0.0
498.81,9.78,0.0
498.88,9.78,0.0
498.95,9.78,0.0
499.02,9.78,0.0
499.08,9.78,0.0
499.15,9.78,0.0
499.22,9.78,0.0
499.28,9.78,0.0
499.35,9.78,0.0
499.42,9.78,0.0
499.48,9.78,0.0
499.55,9.78,0.0
499.62,9.78,0.0
499.68,9.78,0.0
499.75,9.78,0.0
499.82,9.78,0.0
499.88,9.78,0.0
499.95,9.78,0.0
500.02,9.78,0.0
500.08,9.78,0.0
500.15,9.78,0.0
500.22,9.78,0.0
500.28,9.78,0.0
500.35,9.78,0.0
500.42,9.78,0.0
500.49,9.78,0.0
500.55,9.78,0.0
500.62,9.78,0.0
500.69,9.78,0.0
500.75,9.78,0.0
500.82,9.78,0.0
500.89,9.78,0.0
500.95,9.78,0.0
501.02,9.78,0.0
501.09,9.78,0.0
501.15,9.78,0.0
501.22,9.78,0.0
501.29,9.78,0.0
501.35,9.78,0.0
501.42,9.78,0.0
501.49,9.78,0.0
501.55,9.78,0.0
501.62,9.78,0.0
501.69,9.78,0.0
501.76,9.78,0.0
501.82,9.78,0.0
501.89,9.78,0.0
501.96,9.78,0.0
502.03,9.78,0.0
502.09,9.78,0.0
502.16,9.78,0.0
502.23,9.78,0.0
502.29,9.78,0.0
502.36,9.78,0.0
502.43,9.78,0.0
502.49,9.78,0.0
502.56,9.78,0.0
502.63,9.78,0.0
502.69,9.78,0.0
502.76,9.78,0.0
502.83,9.78,0.0
502.9,9.78,0.0
502.96,9.78,0.0
503.03,9.78,0.0
503.1,9.78,0.0
503.17,9.78,0.0
503.24,9.78,0.0
503.31,9.78,0.0
503.37,9.78,0.0
503.44,9.78,0.0
503.5,9.78,0.0
503.57,9.78,0.0
503.64,9.78,0.0
503.7,9.78,0.0
503.77,9.78,0.0
503.84,9.78,0.0
503.9,9.78,0.0
503.97,9.78,0.0
504.03,9.78,0.0
504.1,9.78,0.0
504.17,9.78,0.0
504.23,9.78,0.0
504.3,9.78,0.0
504.37,9.78,0.0
504.43,9.78,0.0
504.5,9.78,0.0
504.57,9.78,0.0
