ElapsedSec,LAT,LNG,GpsSpeedMps,GPSFixQual,GPSSats,GPSHdop
477.52,30.374627,130.960095,0.14,2,20,0.6
477.59,30.374627,130.960095,0.14,2,20,0.6
477.65,30.374627,130.960095,0.14,2,20,0.6
477.72,30.374627,130.960095,0.14,2,20,0.6
477.79,30.374627,130.960095,0.14,2,20,0.6
477.85,30.374627,130.960095,0.14,2,20,0.6
477.92,30.374627,130.960095,0.14,2,20,0.6
477.99,30.374627,130.960095,0.14,2,20,0.6
478.05,30.374627,130.960095,0.14,2,20,0.6
478.12,30.374627,130.960095,0.14,2,20,0.6
478.19,30.374627,130.960095,0.14,2,20,0.6
478.25,30.374627,130.960095,0.14,2,20,0.6
478.32,30.374627,130.960095,0.13,2,20,0.6
478.38,30.374627,130.960095,0.13,2,20,0.6
478.45,30.374627,130.960095,0.13,2,20,0.6
478.52,30.374627,130.960095,0.13,2,20,0.6
478.58,30.374627,130.960095,0.13,2,20,0.6
478.65,30.374627,130.960095,0.13,2,20,0.6
478.72,30.374627,130.960095,0.13,2,20,0.6
478.78,30.374627,130.960095,0.13,2,20,0.6
478.85,30.374627,130.960095,0.13,2,20,0.6
478.92,30.374627,130.960095,0.13,2,20,0.6
478.98,30.374627,130.960095,0.13,2,20,0.6
479.05,30.374627,130.960095,0.13,2,20,0.6
479.12,30.374627,130.960095,0.13,2,20,0.6
479.18,30.374627,130.960095,0.13,2,20,0.6
479.25,30.374627,130.960095,0.13,2,20,0.6
479.32,30.374627,130.960095,0.14,2,20,0.6
479.38,30.374627,130.960095,0.14,2,20,0.6
479.45,30.374627,130.960095,0.14,2,20,0.6
479.52,30.374627,130.960095,0.14,2,20,0.6
479.58,30.374627,130.960095,0.14,2,20,0.6
479.65,30.374627,130.960095,0.14,2,20,0.6
479.72,30.374627,130.960095,0.14,2,20,0.6
479.78,30.374627,130.960095,0.14,2,20,0.6
479.85,30.374627,130.960095,0.14,2,20,0.6
479.92,30.374627,130.960095,0.14,2,20,0.6
479.98,30.374627,130.960095,0.14,2,20,0.6
480.05,30.374627,130.960095,0.14,2,20,0.6
480.12,30.374627,130.960095,0.14,2,20,0.6
480.18,30.374627,130.960095,0.14,2,20,0.6
480.25,30.374627,130.960095,0.14,2,20,0.6
480.32,30.374627,130.960095,0.14,2,20,0.6
480.38,30.374627,130.960095,0.13,2,20,0.6
480.45,30.374627,130.960095,0.13,2,20,0.6
480.52,30.374627,130.960095,0.13,2,20,0.6
480.59,30.374627,130.960095,0.13,2,20,0.6
480.65,30.374627,130.960095,0.13,2,20,0.6
480.72,30.374627,130.960095,0.13,2,20,0.6
480.79,30.374627,130.960095,0.13,2,20,0.6
480.85,30.374627,130.960095,0.13,2,20,0.6
480.92,30.374627,130.960095,0.13,2,20,0.6
480.99,30.374627,130.960095,0.13,2,20,0.6
481.05,30.374627,130.960095,0.13,2,20,0.6
481.12,30.374627,130.960095,0.13,2,20,0.6
481.19,30.374627,130.960095,0.13,2,20,0.6
481.25,30.374627,130.960095,0.13,2,20,0.6
481.32,30.374627,130.960095,0.13,2,20,0.6
481.39,30.374627,130.960095,0.13,2,20,0.6
481.45,30.374627,130.960095,0.13,2,20,0.6
481.52,30.374627,130.960095,0.13,2,20,0.6
481.59,30.374627,130.960095,0.13,2,20,0.6
481.65,30.374627,130.960095,0.13,2,20,0.6
481.72,30.374627,130.960095,0.13,2,20,0.6
481.79,30.374627,130.960095,0.13,2,20,0.6
481.86,30.374627,130.960095,0.13,2,20,0.6
481.92,30.374627,130.960095,0.13,2,20,0.6
481.99,30.374627,130.960095,0.13,2,20,0.6
482.06,30.374627,130.960095,0.13,2,20,0.6
482.12,30.374627,130.960095,0.13,2,20,0.6
482.19,30.374627,130.960095,0.13,2,20,0.6
482.26,30.374627,130.960095,0.13,2,20,0.6
482.32,30.374627,130.960097,0.2,2,20,0.6
482.39,30.374627,130.960097,0.2,2,20,0.6
482.46,30.374627,130.960097,0.2,2,20,0.6
482.52,30.374627,130.960097,0.2,2,20,0.6
482.59,30.374627,130.960097,0.2,2,20,0.6
482.66,30.374627,130.960097,0.2,2,20,0.6
482.73,30.374627,130.960097,0.2,2,20,0.6
482.79,30.374627,130.960097,0.2,2,20,0.6
482.86,30.374627,130.960097,0.2,2,20,0.6
482.93,30.374627,130.960097,0.2,2,20,0.6
482.99,30.374627,130.960097,0.2,2,20,0.6
483.06,30.374627,130.960097,0.2,2,20,0.6
483.13,30.374627,130.960097,0.2,2,20,0.6
483.2,30.374627,130.960097,0.2,2,20,0.6
483.27,30.374627,130.960095,0.19,2,20,0.6
483.33,30.374627,130.960095,0.19,2,20,0.6
483.4,30.374627,130.960095,0.19,2,20,0.6
483.47,30.374627,130.960095,0.19,2,20,0.6
483.53,30.374627,130.960095,0.19,2,20,0.6
483.6,30.374627,130.960095,0.19,2,20,0.6
483.67,30.374627,130.960095,0.19,2,20,0.6
483.73,30.374627,130.960095,0.19,2,20,0.6
483.8,30.374627,130.960095,0.19,2,20,0.6
483.87,30.374627,130.960095,0.19,2,20,0.6
483.93,30.374627,130.960095,0.19,2,20,0.6
484.0,30.374627,130.960095,0.19,2,20,0.6
484.06,30.374627,130.960095,0.19,2,20,0.6
484.13,30.374627,130.960095,0.19,2,20,0.6
484.2,30.374627,130.960095,0.19,2,20,0.6
484.26,30.374627,130.960095,0.19,2,20,0.6
484.33,30.374627,130.960097,0.2,2,20,0.6
484.39,30.374627,130.960097,0.2,2,20,0.6
484.46,30.374627,130.960097,0.2,2,20,0.6
484.53,30.374627,130.960097,0.2,2,20,0.6
484.59,30.374627,130.960097,0.2,2,20,0.6
484.66,30.374627,130.960097,0.2,2,20,0.6
484.73,30.374627,130.960097,0.2,2,20,0.6
484.79,30.374627,130.960097,0.2,2,20,0.6
484.86,30.374627,130.960097,0.2,2,20,0.6
484.93,30.374627,130.960097,0.2,2,20,0.6
484.99,30.374627,130.960097,0.2,2,20,0.6
485.06,30.374627,130.960097,0.2,2,20,0.6
485.13,30.374627,130.960097,0.2,2,20,0.6
485.19,30.374627,130.960097,0.2,2,20,0.6
485.26,30.374627,130.960097,0.13,2,20,0.6
485.32,30.374627,130.960097,0.13,2,20,0.6
485.39,30.374627,130.960097,0.13,2,20,0.6
485.46,30.374627,130.960097,0.13,2,20,0.6
485.52,30.374627,130.960097,0.13,2,20,0.6
485.59,30.374627,130.960097,0.13,2,20,0.6
485.66,30.374627,130.960097,0.13,2,20,0.6
485.72,30.374627,130.960097,0.13,2,20,0.6
485.79,30.374627,130.960097,0.13,2,20,0.6
485.86,30.374627,130.960097,0.13,2,20,0.6
485.92,30.374627,130.960097,0.13,2,20,0.6
485.99,30.374627,130.960097,0.13,2,20,0.6
486.06,30.374627,130.960097,0.13,2,20,0.6
486.12,30.374627,130.960097,0.13,2,20,0.6
486.19,30.374627,130.960097,0.13,2,20,0.6
486.26,30.374627,130.960097,0.14,2,20,0.6
486.32,30.374627,130.960097,0.14,2,20,0.6
486.39,30.374627,130.960097,0.14,2,20,0.6
486.46,30.374627,130.960097,0.14,2,20,0.6
486.52,30.374627,130.960097,0.14,2,20,0.6
486.59,30.374627,130.960097,0.14,2,20,0.6
486.66,30.374627,130.960097,0.14,2,20,0.6
486.72,30.374627,130.960097,0.14,2,20,0.6
486.79,30.374627,130.960097,0.14,2,20,0.6
486.86,30.374627,130.960097,0.14,2,20,0.6
486.92,30.374627,130.960097,0.14,2,20,0.6
486.99,30.374627,130.960097,0.14,2,20,0.6
487.06,30.374627,130.960097,0.14,2,20,0.6
487.12,30.374627,130.960097,0.14,2,20,0.6
487.19,30.374627,130.960097,0.14,2,20,0.6
487.26,30.374627,130.960097,0.14,2,20,0.6
487.33,30.374627,130.960095,0.2,2,20,0.6
487.39,30.374627,130.960095,0.2,2,20,0.6
487.46,30.374627,130.960095,0.2,2,20,0.6
487.53,30.374627,130.960095,0.2,2,20,0.6
487.59,30.374627,130.960095,0.2,2,20,0.6
487.66,30.374627,130.960095,0.2,2,20,0.6
487.73,30.374627,130.960095,0.2,2,20,0.6
487.79,30.374627,130.960095,0.2,2,20,0.6
487.86,30.374627,130.960095,0.2,2,20,0.6
487.93,30.374627,130.960095,0.2,2,20,0.6
487.99,30.374627,130.960095,0.2,2,20,0.6
488.06,30.374627,130.960095,0.2,2,20,0.6
488.13,30.374627,130.960095,0.2,2,20,0.6
488.19,30.374627,130.960095,0.2,2,20,0.6
488.26,30.374627,130.960097,0.18,2,20,0.6
488.33,30.374627,130.960097,0.18,2,20,0.6
488.4,30.374627,130.960097,0.18,2,20,0.6
488.46,30.374627,130.960097,0.18,2,20,0.6
488.53,30.374627,130.960097,0.18,2,20,0.6
488.6,30.374627,130.960097,0.18,2,20,0.6
488.66,30.374627,130.960097,0.18,2,20,0.6
488.73,30.374627,130.960097,0.18,2,20,0.6
488.8,30.374627,130.960097,0.18,2,20,0.6
488.86,30.374627,130.960097,0.18,2,20,0.6
488.93,30.374627,130.960097,0.18,2,20,0.6
489.0,30.374627,130.960097,0.18,2,20,0.6
489.07,30.374627,130.960097,0.18,2,20,0.6
489.13,30.374627,130.960097,0.18,2,20,0.6
489.2,30.374627,130.960097,0.18,2,20,0.6
489.27,30.374627,130.960097,0.18,2,20,0.6
489.33,30.374627,130.960097,0.14,2,20,0.6
489.4,30.374627,130.960097,0.14,2,20,0.6
489.47,30.374627,130.960097,0.14,2,20,0.6
489.54,30.374627,130.960097,0.14,2,20,0.6
489.6,30.374627,130.960097,0.14,2,20,0.6
489.67,30.374627,130.960097,0.14,2,20,0.6
489.74,30.374627,130.960097,0.14,2,20,0.6
489.8,30.374627,130.960097,0.14,2,20,0.6
489.87,30.374627,130.960097,0.14,2,20,0.6
489.94,30.374627,130.960097,0.14,2,20,0.6
490.01,30.374627,130.960097,0.14,2,20,0.6
490.08,30.374627,130.960097,0.14,2,20,0.6
490.14,30.374627,130.960097,0.14,2,20,0.6
490.21,30.374627,130.960097,0.14,2,20,0.6
490.28,30.374627,130.960097,0.13,2,20,0.6
490.34,30.374627,130.960097,0.13,2,20,0.6
490.41,30.374627,130.960097,0.13,2,20,0.6
490.48,30.374627,130.960097,0.13,2,20,0.6
490.54,30.374627,130.960097,0.13,2,20,0.6
490.61,30.374627,130.960097,0.13,2,20,0.6
490.67,30.374627,130.960097,0.13,2,20,0.6
490.74,30.374627,130.960097,0.13,2,20,0.6
490.81,30.374627,130.960097,0.13,2,20,0.6
490.87,30.374627,130.960097,0.13,2,20,0.6
490.94,30.374627,130.960097,0.13,2,20,0.6
491.01,30.374627,130.960097,0.13,2,20,0.6
491.07,30.374627,130.960097,0.13,2,20,0.6
491.14,30.374627,130.960097,0.13,2,20,0.6
491.21,30.374627,130.960097,0.13,2,20,0.6
491.27,30.374627,130.960097,0.13,2,20,0.6
491.34,30.374627,130.960097,0.14,2,20,0.6
491.41,30.374627,130.960097,0.14,2,20,0.6
491.47,30.374627,130.960097,0.14,2,20,0.6
491.54,30.374627,130.960097,0.14,2,20,0.6
491.6,30.374627,130.960097,0.14,2,20,0.6
491.67,30.374627,130.960097,0.14,2,20,0.6
491.74,30.374627,130.960097,0.14,2,20,0.6
491.8,30.374627,130.960097,0.14,2,20,0.6
491.87,30.374627,130.960097,0.14,2,20,0.6
491.94,30.374627,130.960097,0.14,2,20,0.6
492.0,30.374627,130.960097,0.14,2,20,0.6
492.07,30.374627,130.960097,0.14,2,20,0.6
492.14,30.374627,130.960097,0.14,2,20,0.6
492.2,30.374627,130.960097,0.14,2,20,0.6
492.27,30.374627,130.960097,0.14,2,20,0.6
492.34,30.374627,130.960097,0.13,2,20,0.6
492.4,30.374627,130.960097,0.13,2,20,0.6
492.47,30.374627,130.960097,0.13,2,20,0.6
492.54,30.374627,130.960097,0.13,2,20,0.6
492.6,30.374627,130.960097,0.13,2,20,0.6
492.67,30.374627,130.960097,0.13,2,20,0.6
492.74,30.374627,130.960097,0.13,2,20,0.6
492.8,30.374627,130.960097,0.13,2,20,0.6
492.87,30.374627,130.960097,0.13,2,20,0.6
492.94,30.374627,130.960097,0.13,2,20,0.6
493.0,30.374627,130.960097,0.13,2,20,0.6
493.07,30.374627,130.960097,0.13,2,20,0.6
493.14,30.374627,130.960097,0.13,2,20,0.6
493.2,30.374627,130.960097,0.13,2,20,0.6
493.27,30.374627,130.960097,0.13,2,20,0.6
493.34,30.374627,130.960097,0.14,2,20,0.6
493.41,30.374627,130.960097,0.14,2,20,0.6
493.47,30.374627,130.960097,0.14,2,20,0.6
493.54,30.374627,130.960097,0.14,2,20,0.6
493.61,30.374627,130.960097,0.14,2,20,0.6
493.67,30.374627,130.960097,0.14,2,20,0.6
493.74,30.374627,130.960097,0.14,2,20,0.6
493.81,30.374627,130.960097,0.14,2,20,0.6
493.87,30.374627,130.960097,0.14,2,20,0.6
493.94,30.374627,130.960097,0.14,2,20,0.6
494.01,30.374627,130.960097,0.14,2,20,0.6
494.07,30.374627,130.960097,0.14,2,20,0.6
494.14,30.374627,130.960097,0.14,2,20,0.6
494.21,30.374627,130.960097,0.14,2,20,0.6
494.27,30.374627,130.960097,0.13,2,20,0.6
494.34,30.374627,130.960097,0.13,2,20,0.6
494.41,30.374627,130.960097,0.13,2,20,0.6
494.47,30.374627,130.960097,0.13,2,20,0.6
494.54,30.374627,130.960097,0.13,2,20,0.6
494.61,30.374627,130.960097,0.13,2,20,0.6
494.67,30.374627,130.960097,0.13,2,20,0.6
494.74,30.374627,130.960097,0.13,2,20,0.6
494.81,30.374627,130.960097,0.13,2,20,0.6
494.88,30.374627,130.960097,0.13,2,20,0.6
494.94,30.374627,130.960097,0.13,2,20,0.6
495.01,30.374627,130.960097,0.13,2,20,0.6
495.08,30.374627,130.960097,0.13,2,20,0.6
495.14,30.374627,130.960097,0.13,2,20,0.6
495.21,30.374627,130.960097,0.13,2,20,0.6
495.28,30.374627,130.960097,0.13,2,20,0.6
495.34,30.374627,130.960097,0.14,2,20,0.6
495.41,30.374627,130.960097,0.14,2,20,0.6
495.48,30.374627,130.960097,0.14,2,20,0.6
495.55,30.374627,130.960097,0.14,2,20,0.6
495.61,30.374627,130.960097,0.14,2,20,0.6
495.68,30.374627,130.960097,0.14,2,20,0.6
495.75,30.374627,130.960097,0.14,2,20,0.6
495.81,30.374627,130.960097,0.14,2,20,0.6
495.88,30.374627,130.960097,0.14,2,20,0.6
495.95,30.374627,130.960097,0.14,2,20,0.6
496.01,30.374627,130.960097,0.14,2,20,0.6
496.08,30.374627,130.960097,0.14,2,20,0.6
496.15,30.374627,130.960097,0.14,2,20,0.6
496.21,30.374627,130.960097,0.14,2,20,0.6
496.28,30.374627,130.960097,0.14,2,20,0.6
496.35,30.374627,130.960097,0.13,2,20,0.6
496.41,30.374627,130.960097,0.13,2,20,0.6
496.48,30.374627,130.960097,0.13,2,20,0.6
496.55,30.374627,130.960097,0.13,2,20,0.6
496.62,30.374627,130.960097,0.13,2,20,0.6
496.69,30.374627,130.960097,0.13,2,20,0.6
496.75,30.374627,130.960097,0.13,2,20,0.6
496.82,30.374627,130.960097,0.13,2,20,0.6
496.89,30.374627,130.960097,0.13,2,20,0.6
496.95,30.374627,130.960097,0.13,2,20,0.6
497.02,30.374627,130.960097,0.13,2,20,0.6
497.09,30.374627,130.960097,0.13,2,20,0.6
497.15,30.374627,130.960097,0.13,2,20,0.6
497.22,30.374627,130.960097,0.13,2,20,0.6
497.29,30.374627,130.960097,0.13,2,20,0.6
497.35,30.374625,130.960097,0.2,2,20,0.59
497.42,30.374625,130.960097,0.2,2,20,0.59
497.49,30.374625,130.960097,0.2,2,20,0.59
497.55,30.374625,130.960097,0.2,2,20,0.59
497.62,30.374625,130.960097,0.2,2,20,0.59
497.68,30.374625,130.960097,0.2,2,20,0.59
497.75,30.374625,130.960097,0.2,2,20,0.59
497.82,30.374625,130.960097,0.2,2,20,0.59
497.88,30.374625,130.960097,0.2,2,20,0.59
497.95,30.374625,130.960097,0.2,2,20,0.59
498.02,30.374625,130.960097,0.2,2,20,0.59
498.08,30.374625,130.960097,0.2,2,20,0.59
498.15,30.374625,130.960097,0.2,2,20,0.59
498.22,30.374625,130.960097,0.2,2,20,0.59
498.28,30.374625,130.960097,0.2,2,20,0.59
498.35,30.374625,130.960097,0.0,2,20,0.6
498.42,30.374625,130.960097,0.0,2,20,0.6
498.48,30.374625,130.960097,0.0,2,20,0.6
498.55,30.374625,130.960097,0.0,2,20,0.6
498.62,30.374625,130.960097,0.0,2,20,0.6
498.68,30.374625,130.960097,0.0,2,20,0.6
498.75,30.374625,130.960097,0.0,2,20,0.6
498.81,30.374625,130.960097,0.0,2,20,0.6
498.88,30.374625,130.960097,0.0,2,20,0.6
498.95,30.374625,130.960097,0.0,2,20,0.6
499.02,30.374625,130.960097,0.0,2,20,0.6
499.08,30.374625,130.960097,0.0,2,20,0.6
499.15,30.374625,130.960097,0.0,2,20,0.6
499.22,30.374625,130.960097,0.0,2,20,0.6
499.28,30.374625,130.960097,0.0,2,20,0.6
499.35,30.374625,130.960097,0.0,2,20,0.6
499.42,30.374625,130.960097,0.0,2,20,0.6
499.48,30.374625,130.960097,0.0,2,20,0.6
499.55,30.374625,130.960097,0.0,2,20,0.6
499.62,30.374625,130.960097,0.0,2,20,0.6
499.68,30.374625,130.960097,0.0,2,20,0.6
499.75,30.374625,130.960097,0.0,2,20,0.6
499.82,30.374625,130.960097,0.0,2,20,0.6
499.88,30.374625,130.960097,0.0,2,20,0.6
499.95,30.374625,130.960097,0.0,2,20,0.6
500.02,30.374625,130.960097,0.0,2,20,0.6
500.08,30.374625,130.960097,0.0,2,20,0.6
500.15,30.374625,130.960097,0.0,2,20,0.6
500.22,30.374625,130.960097,0.0,2,20,0.6
500.28,30.374625,130.960097,0.0,2,20,0.6
500.35,30.374625,130.960097,0.0,2,20,0.6
500.42,30.374625,130.960097,0.0,2,20,0.6
500.49,30.374625,130.960097,0.0,2,20,0.6
500.55,30.374625,130.960097,0.0,2,20,0.6
500.62,30.374625,130.960097,0.0,2,20,0.6
500.69,30.374625,130.960097,0.0,2,20,0.6
500.75,30.374625,130.960097,0.0,2,20,0.6
500.82,30.374625,130.960097,0.0,2,20,0.6
500.89,30.374625,130.960097,0.0,2,20,0.6
500.95,30.374625,130.960097,0.0,2,20,0.6
501.02,30.374625,130.960097,0.0,2,20,0.6
501.09,30.374625,130.960097,0.0,2,20,0.6
501.15,30.374625,130.960097,0.0,2,20,0.6
501.22,30.374625,130.960097,0.0,2,20,0.6
501.29,30.374625,130.960097,0.0,2,20,0.6
501.35,30.374625,130.960097,0.0,2,20,0.6
501.42,30.374625,130.960097,0.0,2,20,0.6
501.49,30.374625,130.960097,0.0,2,20,0.6
501.55,30.374625,130.960097,0.0,2,20,0.6
501.62,30.374625,130.960097,0.0,2,20,0.6
501.69,30.374625,130.960097,0.0,2,20,0.6
501.76,30.374625,130.960097,0.0,2,20,0.6
501.82,30.374625,130.960097,0.0,2,20,0.6
501.89,30.374625,130.960097,0.0,2,20,0.6
501.96,30.374625,130.960097,0.0,2,20,0.6
502.03,30.374625,130.960097,0.0,2,20,0.6
502.09,30.374625,130.960097,0.0,2,20,0.6
502.16,30.374625,130.960097,0.0,2,20,0.6
502.23,30.374625,130.960097,0.0,2,20,0.6
502.29,30.374625,130.960097,0.0,2,20,0.6
502.36,30.374625,130.960097,0.0,2,20,0.6
502.43,30.374625,130.960097,0.0,2,20,0.6
502.49,30.374625,130.960097,0.0,2,20,0.6
502.56,30.374625,130.960097,0.0,2,20,0.6
502.63,30.374625,130.960097,0.0,2,20,0.6
502.69,30.374625,130.960097,0.0,2,20,0.6
502.76,30.374625,130.960097,0.0,2,20,0.6
502.83,30.374625,130.960097,0.0,2,20,0.6
502.9,30.374625,130.960097,0.0,2,20,0.6
502.96,30.374625,130.960097,0.0,2,20,0.6
503.03,30.374625,130.960097,0.0,2,20,0.6
503.1,30.374625,130.960097,0.0,2,20,0.6
503.17,30.374625,130.960097,0.0,2,20,0.6
503.24,30.374625,130.960097,0.0,2,20,0.6
503.31,30.374625,130.960097,0.0,2,20,0.59
503.37,30.374625,130.960097,0.0,2,20,0.59
503.44,30.374625,130.960097,0.0,2,20,0.59
503.5,30.374625,130.960097,0.0,2,20,0.59
503.57,30.374625,130.960097,0.0,2,20,0.59
503.64,30.374625,130.960097,0.0,2,20,0.59
503.7,30.374625,130.960097,0.0,2,20,0.59
503.77,30.374625,130.960097,0.0,2,20,0.59
503.84,30.374625,130.960097,0.0,2,20,0.59
503.9,30.374625,130.960097,0.0,2,20,0.59
503.97,30.374625,130.960097,0.0,2,20,0.59
504.03,30.374625,130.960097,0.0,2,20,0.59
504.1,30.374625,130.960097,0.0,2,20,0.59
504.17,30.374625,130.960097,0.0,2,20,0.59
504.23,30.374625,130.960097,0.0,2,20,0.59
504.3,30.374625,130.960097,0.0,2,20,0.59
504.37,30.374625,130.960097,0.0,2,20,0.59
504.43,30.374625,130.960097,0.0,2,20,0.59
504.5,30.374625,130.960097,0.0,2,20,0.59
504.57,30.374625,130.960097,0.0,2,20,0.59
504.63,30.374625,130.960097,0.0,2,20,0.59
504.7,30.374625,130.960097,0.0,2,20,0.59
504.77,30.374625,130.960097,0.0,2,20,0.59
504.83,30.374625,130.960097,0.0,2,20,0.59
504.9,30.374625,130.960097,0.0,2,20,0.59
504.97,30.374625,130.960097,0.0,2,20,0.59
505.03,30.374625,130.960097,0.0,2,20,0.59
505.1,30.374625,130.960097,0.0,2,20,0.59
505.17,30.374625,130.960097,0.0,2,20,0.59
505.23,30.374625,130.960097,0.0,2,20,0.59
505.3,30.374625,130.960097,0.0,2,20,0.59
505.37,30.374625,130.960097,0.0,2,20,0.59
505.43,30.374625,130.960097,0.0,2,20,0.59
505.5,30.374625,130.960097,0.0,2,20,0.59
505.57,30.374625,130.960097,0.0,2,20,0.59
505.63,30.374625,130.960097,0.0,2,20,0.59
505.7,30.374625,130.960097,0.0,2,20,0.59
505.77,30.374625,130.960097,0.0,2,20,0.59
505.83,30.374625,130.960097,0.0,2,20,0.59
505.9,30.374625,130.960097,0.0,2,20,0.59
505.97,30.374625,130.960097,0.0,2,20,0.59
506.03,30.374625,130.960097,0.0,2,20,0.59
506.1,30.374625,130.960097,0.0,2,20,0.59
506.17,30.374625,130.960097,0.0,2,20,0.59
506.23,30.374625,130.960097,0.0,2,20,0.59
506.3,30.374625,130.960097,0.0,2,20,0.59
506.37,30.374625,130.960097,0.0,2,20,0.6
506.43,30.374625,130.960097,0.0,2,20,0.6
506.5,30.374625,130.960097,0.0,2,20,0.6
506.57,30.374625,130.960097,0.0,2,20,0.6
506.63,30.374625,130.960097,0.0,2,20,0.6
506.7,30.374625,130.960097,0.0,2,20,0.6
506.77,30.374625,130.960097,0.0,2,20,0.6
506.83,30.374625,130.960097,0.0,2,20,0.6
506.9,30.374625,130.960097,0.0,2,20,0.6
506.97,30.374625,130.960097,0.0,2,20,0.6
507.03,30.374625,130.960097,0.0,2,20,0.6
507.1,30.374625,130.960097,0.0,2,20,0.6
507.17,30.374625,130.960097,0.0,2,20,0.6
507.23,30.374625,130.960097,0.0,2,20,0.6
507.3,30.374625,130.960097,0.0,2,20,0.6
507.37,30.374625,130.960097,0.0,2,20,0.59
507.43,30.374625,130.960097,0.0,2,20,0.59
507.5,30.374625,130.960097,0.0,2,20,0.59
507.57,30.374625,130.960097,0.0,2,20,0.59
507.64,30.374625,130.960097,0.0,2,20,0.59
507.7,30.374625,130.960097,0.0,2,20,0.59
507.77,30.374625,130.960097,0.0,2,20,0.59
507.84,30.374625,130.960097,0.0,2,20,0.59
507.9,30.374625,130.960097,0.0,2,20,0.59
507.97,30.374625,130.960097,0.0,2,20,0.59
508.04,30.374625,130.960097,0.0,2,20,0.59
508.1,30.374625,130.960097,0.0,2,20,0.59
508.17,30.374625,130.960097,0.0,2,20,0.59
508.24,30.374625,130.960097,0.0,2,20,0.59
508.3,30.374625,130.960097,0.0,2,20,0.59
508.37,30.374625,130.960097,0.0,2,20,0.6
508.44,30.374625,130.960097,0.0,2,20,0.6
508.5,30.374625,130.960097,0.0,2,20,0.6
508.57,30.374625,130.960097,0.0,2,20,0.6
508.64,30.374625,130.960097,0.0,2,20,0.6
508.71,30.374625,130.960097,0.0,2,20,0.6
508.77,30.374625,130.960097,0.0,2,20,0.6
508.84,30.374625,130.960097,0.0,2,20,0.6
508.91,30.374625,130.960097,0.0,2,20,0.6
508.97,30.374625,130.960097,0.0,2,20,0.6
509.04,30.374625,130.960097,0.0,2,20,0.6
509.11,30.374625,130.960097,0.0,2,20,0.6
509.17,30.374625,130.960097,0.0,2,20,0.6
509.24,30.374625,130.960097,0.0,2,20,0.6
509.31,30.374625,130.960097,0.0,2,20,0.6
509.38,30.374625,130.960097,0.0,2,20,0.6
509.44,30.374625,130.960097,0.0,2,20,0.6
509.51,30.374625,130.960097,0.0,2,20,0.6
509.59,30.374625,130.960097,0.0,2,20,0.6
509.66,30.374625,130.960097,0.0,2,20,0.6
509.72,30.374625,130.960097,0.0,2,20,0.6
509.79,30.374625,130.960097,0.0,2,20,0.6
509.85,30.374625,130.960097,0.0,2,20,0.6
509.92,30.374625,130.960097,0.0,2,20,0.6
509.99,30.374625,130.960097,0.0,2,20,0.6
510.05,30.374625,130.960097,0.0,2,20,0.6
510.12,30.374625,130.960097,0.0,2,20,0.6
510.19,30.374625,130.960097,0.0,2,20,0.6
510.25,30.374625,130.960097,0.0,2,20,0.6
510.32,30.374625,130.960097,0.0,2,20,0.6
510.38,30.374625,130.960097,0.0,2,20,0.59
510.45,30.374625,130.960097,0.0,2,20,0.59
510.52,30.374625,130.960097,0.0,2,20,0.59
510.58,30.374625,130.960097,0.0,2,20,0.59
510.65,30.374625,130.960097,0.0,2,20,0.59
510.72,30.374625,130.960097,0.0,2,20,0.59
510.78,30.374625,130.960097,0.0,2,20,0.59
510.85,30.374625,130.960097,0.0,2,20,0.59
510.92,30.374625,130.960097,0.0,2,20,0.59
510.98,30.374625,130.960097,0.0,2,20,0.59
511.05,30.374625,130.960097,0.0,2,20,0.59
511.11,30.374625,130.960097,0.0,2,20,0.59
511.18,30.374625,130.960097,0.0,2,20,0.59
511.25,30.374625,130.960097,0.0,2,20,0.59
511.31,30.374625,130.960097,0.0,2,20,0.59
511.38,30.374625,130.960097,0.0,2,20,0.59
511.45,30.374625,130.960097,0.0,2,20,0.59
511.51,30.374625,130.960097,0.0,2,20,0.59
511.58,30.374625,130.960097,0.0,2,20,0.59
511.65,30.374625,130.960097,0.0,2,20,0.59
511.71,30.374625,130.960097,0.0,2,20,0.59
511.78,30.374625,130.960097,0.0,2,20,0.59
511.84,30.374625,130.960097,0.0,2,20,0.59
511.91,30.374625,130.960097,0.0,2,20,0.59
511.98,30.374625,130.960097,0.0,2,20,0.59
512.04,30.374625,130.960097,0.0,2,20,0.59
512.11,30.374625,130.960097,0.0,2,20,0.59
512.18,30.374625,130.960097,0.0,2,20,0.59
512.24,30.374625,130.960097,0.0,2,20,0.59
512.31,30.374625,130.960097,0.0,2,20,0.59
512.38,30.374625,130.960097,0.0,2,20,0.59
512.45,30.374625,130.960097,0.0,2,20,0.59
512.51,30.374625,130.960097,0.0,2,20,0.59
512.58,30.374625,130.960097,0.0,2,20,0.59
512.65,30.374625,130.960097,0.0,2,20,0.59
512.71,30.374625,130.960097,0.0,2,20,0.59
512.78,30.374625,130.960097,0.0,2,20,0.59
512.85,30.374625,130.960097,0.0,2,20,0.59
512.91,30.374625,130.960097,0.0,2,20,0.59
512.98,30.374625,130.960097,0.0,2,20,0.59
513.05,30.374625,130.960097,0.0,2,20,0.59
513.11,30.374625,130.960097,0.0,2,20,0.59
513.18,30.374625,130.960097,0.0,2,20,0.59
513.25,30.374625,130.960097,0.0,2,20,0.59
