ElapsedSec,MagX,MagY,MagZ
675.04,520.88,-81.25,201.75
675.11,520.88,-81.25,201.75
675.18,520.88,-81.25,201.75
675.24,520.88,-81.25,201.75
675.31,520.88,-81.25,201.75
675.38,520.88,-81.25,201.75
675.45,520.88,-81.25,201.75
675.52,520.88,-81.25,201.75
675.59,520.88,-81.25,201.75
675.66,520.88,-81.25,201.75
675.72,520.88,-81.25,201.75
675.79,520.88,-81.25,201.75
675.85,520.88,-81.25,201.75
675.92,520.88,-81.25,201.75
675.99,520.88,-81.25,201.75
676.05,520.88,-81.25,201.75
676.12,520.88,-81.25,201.75
676.19,520.88,-81.25,201.75
676.25,520.88,-81.25,201.75
676.32,520.88,-81.25,201.75
676.39,520.88,-81.25,201.75
676.46,520.88,-81.25,201.75
676.53,520.88,-81.25,201.75
676.6,520.88,-81.25,201.75
676.67,520.88,-81.25,201.75
676.74,520.88,-81.25,201.75
676.8,520.88,-81.25,201.75
676.87,520.88,-81.25,201.75
676.94,520.88,-81.25,201.75
677.01,520.88,-81.25,201.75
677.08,520.88,-81.25,201.75
677.14,520.88,-81.25,201.75
677.22,520.88,-81.25,201.75
677.28,520.88,-81.25,201.75
677.35,520.88,-81.25,201.75
677.42,520.88,-81.25,201.75
677.48,520.88,-81.25,201.75
677.55,520.88,-81.25,201.75
677.62,520.88,-81.25,201.75
677.69,520.88,-81.25,201.75
677.75,520.88,-81.25,201.75
677.82,520.88,-81.25,201.75
677.89,520.88,-81.25,201.75
677.96,520.88,-81.25,201.75
678.03,520.88,-81.25,201.75
678.1,520.88,-81.25,201.75
678.17,520.88,-81.25,201.75
678.23,520.88,-81.25,201.75
678.3,520.88,-81.25,201.75
678.37,520.88,-81.25,201.75
678.44,520.88,-81.25,201.75
678.51,520.88,-81.25,201.75
678.58,520.88,-81.25,201.75
678.65,520.88,-81.25,201.75
678.71,520.88,-81.25,201.75
678.78,520.88,-81.25,201.75
678.85,520.88,-81.25,201.75
678.91,520.88,-81.25,201.75
678.98,520.88,-81.25,201.75
679.05,520.88,-81.25,201.75
679.11,520.88,-81.25,201.75
679.18,520.88,-81.25,201.75
679.25,520.88,-81.25,201.75
679.32,520.88,-81.25,201.75
679.39,520.88,-81.25,201.75
679.46,520.88,-81.25,201.75
679.52,520.88,-81.25,201.75
679.59,520.88,-81.25,201.75
679.67,520.88,-81.25,201.75
679.73,520.88,-81.25,201.75
679.8,520.88,-81.25,201.75
679.87,520.88,-81.25,201.75
679.94,520.88,-81.25,201.75
680.01,520.88,-81.25,201.75
680.07,520.88,-81.25,201.75
680.15,520.88,-81.25,201.75
680.21,520.88,-81.25,201.75
680.28,520.88,-81.25,201.75
680.35,520.88,-81.25,201.75
680.42,520.88,-81.25,201.75
680.49,520.88,-81.25,201.75
680.56,520.88,-81.25,201.75
680.63,520.88,-81.25,201.75
680.7,520.88,-81.25,201.75
680.76,520.88,-81.25,201.75
680.83,520.88,-81.25,201.75
680.9,520.88,-81.25,201.75
680.97,520.88,-81.25,201.75
681.04,520.88,-81.25,201.75
681.11,520.88,-81.25,201.75
681.18,520.88,-81.25,201.75
681.24,520.88,-81.25,201.75
681.32,520.88,-81.25,201.75
681.38,520.88,-81.25,201.75
681.45,520.88,-81.25,201.75
681.52,520.88,-81.25,201.75
681.58,520.88,-81.25,201.75
681.65,520.88,-81.25,201.75
681.72,520.88,-81.25,201.75
681.79,520.88,-81.25,201.75
681.86,520.88,-81.25,201.75
681.93,520.88,-81.25,201.75
682.0,520.88,-81.25,201.75
682.06,520.88,-81.25,201.75
682.13,520.88,-81.25,201.75
682.2,520.88,-81.25,201.75
682.26,520.88,-81.25,201.75
682.33,520.88,-81.25,201.75
682.4,520.88,-81.25,201.75
682.46,520.88,-81.25,201.75
682.53,520.88,-81.25,201.75
682.6,520.88,-81.25,201.75
682.67,520.88,-81.25,201.75
682.74,520.88,-81.25,201.75
682.81,520.88,-81.25,201.75
682.88,520.88,-81.25,201.75
682.96,520.88,-81.25,201.75
683.03,520.88,-81.25,201.75
683.09,520.88,-81.25,201.75
683.16,520.88,-81.25,201.75
683.22,520.88,-81.25,201.75
683.29,520.88,-81.25,201.75
683.36,520.88,-81.25,201.75
683.42,520.88,-81.25,201.75
683.49,520.88,-81.25,201.75
683.56,520.88,-81.25,201.75
683.62,520.88,-81.25,201.75
683.7,520.88,-81.25,201.75
683.77,520.88,-81.25,201.75
683.83,520.88,-81.25,201.75
683.9,520.88,-81.25,201.75
683.97,520.88,-81.25,201.75
684.04,520.88,-81.25,201.75
684.11,520.88,-81.25,201.75
684.18,520.88,-81.25,201.75
684.25,520.88,-81.25,201.75
684.31,520.88,-81.25,201.75
684.38,520.88,-81.25,201.75
684.45,520.88,-81.25,201.75
684.52,520.88,-81.25,201.75
684.59,520.88,-81.25,201.75
684.65,520.88,-81.25,201.75
684.72,520.88,-81.25,201.75
684.79,520.88,-81.25,201.75
684.85,520.88,-81.25,201.75
684.92,520.88,-81.25,201.75
684.98,520.88,-81.25,201.75
685.05,520.88,-81.25,201.75
685.12,520.88,-81.25,201.75
685.19,520.88,-81.25,201.75
685.26,520.88,-81.25,201.75
685.32,520.88,-81.25,201.75
685.39,520.88,-81.25,201.75
685.46,520.88,-81.25,201.75
685.53,520.88,-81.25,201.75
685.6,520.88,-81.25,201.75
685.66,520.88,-81.25,201.75
685.73,520.88,-81.25,201.75
685.79,520.88,-81.25,201.75
685.86,520.88,-81.25,201.75
685.93,520.88,-81.25,201.75
686.0,520.88,-81.25,201.75
686.06,520.88,-81.25,201.75
686.13,520.88,-81.25,201.75
686.2,520.88,-81.25,201.75
686.26,520.88,-81.25,201.75
686.33,520.88,-81.25,201.75
686.4,520.88,-81.25,201.75
686.47,520.88,-81.25,201.75
686.54,520.88,-81.25,201.75
686.6,520.88,-81.25,201.75
686.67,520.88,-81.25,201.75
686.74,520.88,-81.25,201.75
686.81,520.88,-81.25,201.75
686.87,520.88,-81.25,201.75
686.94,520.88,-81.25,201.75
687.0,520.88,-81.25,201.75
687.07,520.88,-81.25,201.75
687.14,520.88,-81.25,201.75
687.21,520.88,-81.25,201.75
687.28,520.88,-81.25,201.75
687.35,520.88,-81.25,201.75
687.42,520.88,-81.25,201.75
687.48,520.88,-81.25,201.75
687.55,520.88,-81.25,201.75
687.62,520.88,-81.25,201.75
687.69,520.88,-81.25,201.75
687.75,520.88,-81.25,201.75
687.82,520.88,-81.25,201.75
687.89,520.88,-81.25,201.75
687.95,520.88,-81.25,201.75
688.02,520.88,-81.25,201.75
688.09,520.88,-81.25,201.75
688.15,520.88,-81.25,201.75
688.22,520.88,-81.25,201.75
688.29,520.88,-81.25,201.75
688.35,520.88,-81.25,201.75
688.42,520.88,-81.25,201.75
688.49,520.88,-81.25,201.75
688.56,520.88,-81.25,201.75
688.63,520.88,-81.25,201.75
688.7,520.88,-81.25,201.75
688.76,520.88,-81.25,201.75
688.83,520.88,-81.25,201.75
688.9,520.88,-81.25,201.75
688.97,520.88,-81.25,201.75
689.04,520.88,-81.25,201.75
689.11,520.88,-81.25,201.75
689.18,520.88,-81.25,201.75
689.24,520.88,-81.25,201.75
689.31,520.88,-81.25,201.75
689.38,520.88,-81.25,201.75
689.45,520.88,-81.25,201.75
689.52,520.88,-81.25,201.75
689.59,520.88,-81.25,201.75
689.66,520.88,-81.25,201.75
689.73,520.88,-81.25,201.75
689.8,520.88,-81.25,201.75
689.86,520.88,-81.25,201.75
689.93,520.88,-81.25,201.75
689.99,520.88,-81.25,201.75
690.06,520.88,-81.25,201.75
690.13,520.88,-81.25,201.75
690.19,520.88,-81.25,201.75
690.26,520.88,-81.25,201.75
690.33,520.88,-81.25,201.75
690.39,520.88,-81.25,201.75
690.46,520.88,-81.25,201.75
690.52,520.88,-81.25,201.75
690.59,520.88,-81.25,201.75
690.66,520.88,-81.25,201.75
690.72,520.88,-81.25,201.75
690.79,520.88,-81.25,201.75
690.86,520.88,-81.25,201.75
690.93,520.88,-81.25,201.75
691.0,520.88,-81.25,201.75
691.07,520.88,-81.25,201.75
691.13,520.88,-81.25,201.75
691.2,520.88,-81.25,201.75
691.26,520.88,-81.25,201.75
691.33,520.88,-81.25,201.75
691.4,520.88,-81.25,201.75
691.46,520.88,-81.25,201.75
691.53,520.88,-81.25,201.75
691.6,520.88,-81.25,201.75
691.67,520.88,-81.25,201.75
691.73,520.88,-81.25,201.75
691.8,520.88,-81.25,201.75
691.87,520.88,-81.25,201.75
691.94,520.88,-81.25,201.75
692.01,520.88,-81.25,201.75
692.07,520.88,-81.25,201.75
692.14,520.88,-81.25,201.75
692.21,520.88,-81.25,201.75
692.27,520.88,-81.25,201.75
692.34,520.88,-81.25,201.75
692.41,520.88,-81.25,201.75
692.47,520.88,-81.25,201.75
692.54,520.88,-81.25,201.75
692.61,520.88,-81.25,201.75
692.68,520.88,-81.25,201.75
692.75,520.88,-81.25,201.75
692.82,520.88,-81.25,201.75
692.89,520.88,-81.25,201.75
692.95,520.88,-81.25,201.75
693.02,520.88,-81.25,201.75
693.09,520.88,-81.25,201.75
693.15,520.88,-81.25,201.75
693.22,520.88,-81.25,201.75
693.29,520.88,-81.25,201.75
693.36,520.88,-81.25,201.75
693.42,520.88,-81.25,201.75
693.49,520.88,-81.25,201.75
693.56,520.88,-81.25,201.75
693.62,520.88,-81.25,201.75
693.69,520.88,-81.25,201.75
693.76,520.88,-81.25,201.75
693.83,520.88,-81.25,201.75
693.9,520.88,-81.25,201.75
693.96,520.88,-81.25,201.75
694.03,520.88,-81.25,201.75
694.1,520.88,-81.25,201.75
694.17,520.88,-81.25,201.75
694.24,520.88,-81.25,201.75
694.31,520.88,-81.25,201.75
694.38,520.88,-81.25,201.75
694.45,520.88,-81.25,201.75
694.51,520.88,-81.25,201.75
694.58,520.88,-81.25,201.75
694.65,520.88,-81.25,201.75
694.72,520.88,-81.25,201.75
694.79,520.88,-81.25,201.75
694.86,520.88,-81.25,201.75
694.93,520.88,-81.25,201.75
695.0,520.88,-81.25,201.75
695.07,520.88,-81.25,201.75
695.13,520.88,-81.25,201.75
695.2,520.88,-81.25,201.75
695.27,520.88,-81.25,201.75
695.33,520.88,-81.25,201.75
695.4,520.88,-81.25,201.75
695.48,520.88,-81.25,201.75
695.55,520.88,-81.25,201.75
695.61,520.88,-81.25,201.75
695.68,520.88,-81.25,201.75
695.75,520.88,-81.25,201.75
695.82,520.88,-81.25,201.75
695.89,520.88,-81.25,201.75
695.95,520.88,-81.25,201.75
696.02,520.88,-81.25,201.75
696.09,520.88,-81.25,201.75
696.15,520.88,-81.25,201.75
696.22,520.88,-81.25,201.75
696.29,520.88,-81.25,201.75
696.36,520.88,-81.25,201.75
696.42,520.88,-81.25,201.75
696.5,520.88,-81.25,201.75
696.57,520.88,-81.25,201.75
696.64,520.88,-81.25,201.75
696.71,520.88,-81.25,201.75
696.78,520.88,-81.25,201.75
696.85,520.88,-81.25,201.75
696.91,520.88,-81.25,201.75
696.98,520.88,-81.25,201.75
697.05,520.88,-81.25,201.75
697.12,520.88,-81.25,201.75
697.19,520.88,-81.25,201.75
697.26,520.88,-81.25,201.75
697.32,520.88,-81.25,201.75
697.39,520.88,-81.25,201.75
697.46,520.88,-81.25,201.75
697.52,520.88,-81.25,201.75
697.59,520.88,-81.25,201.75
697.66,520.88,-81.25,201.75
697.72,520.88,-81.25,201.75
697.79,520.88,-81.25,201.75
697.85,520.88,-81.25,201.75
697.92,520.88,-81.25,201.75
697.99,520.88,-81.25,201.75
698.05,520.88,-81.25,201.75
698.12,520.88,-81.25,201.75
698.19,520.88,-81.25,201.75
698.25,520.88,-81.25,201.75
698.32,520.88,-81.25,201.75
698.38,520.88,-81.25,201.75
698.45,520.88,-81.25,201.75
698.52,520.88,-81.25,201.75
698.59,520.88,-81.25,201.75
698.66,520.88,-81.25,201.75
698.72,520.88,-81.25,201.75
698.79,520.88,-81.25,201.75
698.86,520.88,-81.25,201.75
698.93,520.88,-81.25,201.75
699.0,520.88,-81.25,201.75
699.07,520.88,-81.25,201.75
699.14,520.88,-81.25,201.75
699.22,520.88,-81.25,201.75
699.28,520.88,-81.25,201.75
699.35,520.88,-81.25,201.75
699.42,520.88,-81.25,201.75
699.49,520.88,-81.25,201.75
699.56,520.88,-81.25,201.75
699.62,520.88,-81.25,201.75
699.69,520.88,-81.25,201.75
699.76,520.88,-81.25,201.75
699.83,520.88,-81.25,201.75
699.9,520.88,-81.25,201.75
699.97,520.88,-81.25,201.75
700.03,520.88,-81.25,201.75
700.1,520.88,-81.25,201.75
700.17,520.88,-81.25,201.75
700.23,520.88,-81.25,201.75
700.3,520.88,-81.25,201.75
700.37,520.88,-81.25,201.75
700.43,520.88,-81.25,201.75
700.5,520.88,-81.25,201.75
700.57,520.88,-81.25,201.75
700.64,520.88,-81.25,201.75
700.71,520.88,-81.25,201.75
700.78,520.88,-81.25,201.75
700.85,520.88,-81.25,201.75
700.91,520.88,-81.25,201.75
700.98,520.88,-81.25,201.75
701.05,520.88,-81.25,201.75
701.12,520.88,-81.25,201.75
701.18,520.88,-81.25,201.75
701.25,520.88,-81.25,201.75
701.32,520.88,-81.25,201.75
701.38,520.88,-81.25,201.75
701.45,520.88,-81.25,201.75
701.52,520.88,-81.25,201.75
701.59,520.88,-81.25,201.75
701.66,520.88,-81.25,201.75
701.73,520.88,-81.25,201.75
701.8,520.88,-81.25,201.75
701.86,520.88,-81.25,201.75
701.93,520.88,-81.25,201.75
702.0,520.88,-81.25,201.75
702.07,520.88,-81.25,201.75
702.14,520.88,-81.25,201.75
702.2,520.88,-81.25,201.75
702.27,520.88,-81.25,201.75
702.34,520.88,-81.25,201.75
702.4,520.88,-81.25,201.75
702.47,520.88,-81.25,201.75
702.54,520.88,-81.25,201.75
702.61,520.88,-81.25,201.75
702.68,520.88,-81.25,201.75
702.75,520.88,-81.25,201.75
702.81,520.88,-81.25,201.75
702.88,520.88,-81.25,201.75
702.95,520.88,-81.25,201.75
703.02,520.88,-81.25,201.75
703.09,520.88,-81.25,201.75
703.16,520.88,-81.25,201.75
703.22,520.88,-81.25,201.75
703.29,520.88,-81.25,201.75
703.36,520.88,-81.25,201.75
703.42,520.88,-81.25,201.75
703.49,520.88,-81.25,201.75
703.56,520.88,-81.25,201.75
703.63,520.88,-81.25,201.75
703.7,520.88,-81.25,201.75
703.77,520.88,-81.25,201.75
703.84,520.88,-81.25,201.75
703.9,520.88,-81.25,201.75
703.97,520.88,-81.25,201.75
704.04,520.88,-81.25,201.75
704.11,520.88,-81.25,201.75
704.18,520.88,-81.25,201.75
704.25,520.88,-81.25,201.75
704.31,520.88,-81.25,201.75
704.38,520.88,-81.25,201.75
704.44,520.88,-81.25,201.75
704.51,520.88,-81.25,201.75
704.58,520.88,-81.25,201.75
704.64,520.88,-81.25,201.75
704.71,520.88,-81.25,201.75
704.77,520.88,-81.25,201.75
704.84,520.88,-81.25,201.75
704.91,520.88,-81.25,201.75
704.98,520.88,-81.25,201.75
705.05,520.88,-81.25,201.75
705.12,520.88,-81.25,201.75
705.19,520.88,-81.25,201.75
705.25,520.88,-81.25,201.75
705.32,520.88,-81.25,201.75
705.39,520.88,-81.25,201.75
705.45,520.88,-81.25,201.75
705.52,520.88,-81.25,201.75
705.59,520.88,-81.25,201.75
705.65,520.88,-81.25,201.75
705.72,520.88,-81.25,201.75
705.78,520.88,-81.25,201.75
705.85,520.88,-81.25,201.75
705.92,520.88,-81.25,201.75
705.99,520.88,-81.25,201.75
706.06,520.88,-81.25,201.75
706.13,520.88,-81.25,201.75
706.19,520.88,-81.25,201.75
706.26,520.88,-81.25,201.75
706.33,520.88,-81.25,201.75
706.4,520.88,-81.25,201.75
706.46,520.88,-81.25,201.75
706.53,520.88,-81.25,201.75
706.6,520.88,-81.25,201.75
706.66,520.88,-81.25,201.75
706.73,520.88,-81.25,201.75
706.8,520.88,-81.25,201.75
706.86,520.88,-81.25,201.75
706.93,520.88,-81.25,201.75
707.0,520.88,-81.25,201.75
707.07,520.88,-81.25,201.75
707.14,520.88,-81.25,201.75
707.21,520.88,-81.25,201.75
707.28,520.88,-81.25,201.75
707.35,520.88,-81.25,201.75
707.41,520.88,-81.25,201.75
707.48,520.88,-81.25,201.75
707.55,520.88,-81.25,201.75
707.62,520.88,-81.25,201.75
707.68,520.88,-81.25,201.75
707.75,520.88,-81.25,201.75
707.82,520.88,-81.25,201.75
707.88,520.88,-81.25,201.75
707.95,520.88,-81.25,201.75
708.02,520.88,-81.25,201.75
708.09,520.88,-81.25,201.75
708.16,520.88,-81.25,201.75
708.23,520.88,-81.25,201.75
708.3,520.88,-81.25,201.75
708.36,520.88,-81.25,201.75
708.43,520.88,-81.25,201.75
708.5,520.88,-81.25,201.75
708.57,520.88,-81.25,201.75
708.63,520.88,-81.25,201.75
708.7,520.88,-81.25,201.75
708.77,520.88,-81.25,201.75
708.84,520.88,-81.25,201.75
708.9,520.88,-81.25,201.75
708.97,520.88,-81.25,201.75
709.04,520.88,-81.25,201.75
709.11,520.88,-81.25,201.75
709.18,520.88,-81.25,201.75
709.25,520.88,-81.25,201.75
709.32,520.88,-81.25,201.75
709.39,520.88,-81.25,201.75
709.46,520.88,-81.25,201.75
709.52,520.88,-81.25,201.75
709.59,520.88,-81.25,201.75
709.66,520.88,-81.25,201.75
709.73,520.88,-81.25,201.75
709.8,520.88,-81.25,201.75
709.87,520.88,-81.25,201.75
709.93,520.88,-81.25,201.75
710.01,520.88,-81.25,201.75
710.08,520.88,-81.25,201.75
710.15,520.88,-81.25,201.75
710.21,520.88,-81.25,201.75
710.28,520.88,-81.25,201.75
710.35,520.88,-81.25,201.75
710.42,520.88,-81.25,201.75
710.48,520.88,-81.25,201.75
710.55,520.88,-81.25,201.75
710.62,520.88,-81.25,201.75
710.68,520.88,-81.25,201.75
710.75,520.88,-81.25,201.75
710.82,520.88,-81.25,201.75
710.88,520.88,-81.25,201.75
710.95,520.88,-81.25,201.75
711.02,520.88,-81.25,201.75
711.09,520.88,-81.25,201.75
711.16,520.88,-81.25,201.75
711.23,520.88,-81.25,201.75
711.3,520.88,-81.25,201.75
711.37,520.88,-81.25,201.75
711.43,520.88,-81.25,201.75
711.5,520.88,-81.25,201.75
711.57,520.88,-81.25,201.75
711.63,520.88,-81.25,201.75
711.7,520.88,-81.25,201.75
711.76,520.88,-81.25,201.75
711.83,520.88,-81.25,201.75
711.9,520.88,-81.25,201.75
711.97,520.88,-81.25,201.75
712.04,520.88,-81.25,201.75
712.1,520.88,-81.25,201.75
712.17,520.88,-81.25,201.75
712.24,520.88,-81.25,201.75
712.31,520.88,-81.25,201.75
712.38,520.88,-81.25,201.75
712.44,520.88,-81.25,201.75
712.51,520.88,-81.25,201.75
712.58,520.88,-81.25,201.75
712.64,520.88,-81.25,201.75
712.71,520.88,-81.25,201.75
712.78,520.88,-81.25,201.75
712.85,520.88,-81.25,201.75
712.92,520.88,-81.25,201.75
712.98,520.88,-81.25,201.75
713.05,520.88,-81.25,201.75
713.12,520.88,-81.25,201.75
713.19,520.88,-81.25,201.75
713.25,520.88,-81.25,201.75
713.32,520.88,-81.25,201.75
713.39,520.88,-81.25,201.75
713.46,520.88,-81.25,201.75
713.52,520.88,-81.25,201.75
713.59,520.88,-81.25,201.75
713.66,520.88,-81.25,201.75
713.72,520.88,-81.25,201.75
713.79,520.88,-81.25,201.75
713.86,520.88,-81.25,201.75
713.93,520.88,-81.25,201.75
714.0,520.88,-81.25,201.75
714.07,520.88,-81.25,201.75
714.14,520.88,-81.25,201.75
714.21,520.88,-81.25,201.75
714.28,520.88,-81.25,201.75
714.35,520.88,-81.25,201.75
714.42,520.88,-81.25,201.75
714.48,520.88,-81.25,201.75
714.55,520.88,-81.25,201.75
714.62,520.88,-81.25,201.75
714.69,520.88,-81.25,201.75
714.76,520.88,-81.25,201.75
714.83,520.88,-81.25,201.75
714.89,520.88,-81.25,201.75
714.96,520.88,-81.25,201.75
715.03,520.88,-81.25,201.75
715.09,520.88,-81.25,201.75
715.16,520.88,-81.25,201.75
715.23,520.88,-81.25,201.75
715.3,520.88,-81.25,201.75
715.36,520.88,-81.25,201.75
715.43,520.88,-81.25,201.75
715.5,520.88,-81.25,201.75
715.57,520.88,-81.25,201.75
715.64,520.88,-81.25,201.75
715.71,520.88,-81.25,201.75
715.78,520.88,-81.25,201.75
715.84,520.88,-81.25,201.75
715.91,520.88,-81.25,201.75
715.98,520.88,-81.25,201.75
716.05,520.88,-81.25,201.75
716.12,520.88,-81.25,201.75
716.18,520.88,-81.25,201.75
716.25,520.88,-81.25,201.75
716.32,520.88,-81.25,201.75
716.39,520.88,-81.25,201.75
716.46,520.88,-81.25,201.75
716.53,520.88,-81.25,201.75
716.61,520.88,-81.25,201.75
716.68,520.88,-81.25,201.75
716.74,520.88,-81.25,201.75
716.81,520.88,-81.25,201.75
716.88,520.88,-81.25,201.75
716.94,520.88,-81.25,201.75
717.01,520.88,-81.25,201.75
717.07,520.88,-81.25,201.75
717.14,520.88,-81.25,201.75
717.21,520.88,-81.25,201.75
717.27,520.88,-81.25,201.75
717.34,520.88,-81.25,201.75
717.41,520.88,-81.25,201.75
717.48,520.88,-81.25,201.75
717.54,520.88,-81.25,201.75
717.61,520.88,-81.25,201.75
717.68,520.88,-81.25,201.75
717.75,520.88,-81.25,201.75
717.81,520.88,-81.25,201.75
717.88,520.88,-81.25,201.75
717.95,520.88,-81.25,201.75
718.02,520.88,-81.25,201.75
718.09,520.88,-81.25,201.75
718.16,520.88,-81.25,201.75
718.23,520.88,-81.25,201.75
718.3,520.88,-81.25,201.75
718.36,520.88,-81.25,201.75
718.43,520.88,-81.25,201.75
718.5,520.88,-81.25,201.75
718.57,520.88,-81.25,201.75
718.64,520.88,-81.25,201.75
718.7,520.88,-81.25,201.75
718.77,520.88,-81.25,201.75
718.84,520.88,-81.25,201.75
718.9,520.88,-81.25,201.75
718.97,520.88,-81.25,201.75
719.04,520.88,-81.25,201.75
719.11,520.88,-81.25,201.75
719.18,520.88,-81.25,201.75
719.24,520.88,-81.25,201.75
719.31,520.88,-81.25,201.75
719.38,520.88,-81.25,201.75
719.44,520.88,-81.25,201.75
719.51,520.88,-81.25,201.75
719.58,520.88,-81.25,201.75
719.65,520.88,-81.25,201.75
719.71,520.88,-81.25,201.75
719.78,520.88,-81.25,201.75
719.85,520.88,-81.25,201.75
719.92,520.88,-81.25,201.75
719.98,520.88,-81.25,201.75
720.05,520.88,-81.25,201.75
720.12,520.88,-81.25,201.75
720.18,520.88,-81.25,201.75
720.25,520.88,-81.25,201.75
720.32,520.88,-81.25,201.75
720.39,520.88,-81.25,201.75
720.46,520.88,-81.25,201.75
720.53,520.88,-81.25,201.75
720.59,520.88,-81.25,201.75
720.66,520.88,-81.25,201.75
720.73,520.88,-81.25,201.75
720.8,520.88,-81.25,201.75
720.86,520.88,-81.25,201.75
720.93,520.88,-81.25,201.75
720.99,520.88,-81.25,201.75
721.06,520.88,-81.25,201.75
721.13,520.88,-81.25,201.75
721.2,520.88,-81.25,201.75
721.26,520.88,-81.25,201.75
721.33,520.88,-81.25,201.75
721.4,520.88,-81.25,201.75
721.47,520.88,-81.25,201.75
721.54,520.88,-81.25,201.75
721.61,520.88,-81.25,201.75
721.67,520.88,-81.25,201.75
721.74,520.88,-81.25,201.75
721.81,520.88,-81.25,201.75
721.87,520.88,-81.25,201.75
721.94,520.88,-81.25,201.75
722.01,520.88,-81.25,201.75
722.07,520.88,-81.25,201.75
722.14,520.88,-81.25,201.75
722.21,520.88,-81.25,201.75
722.28,520.88,-81.25,201.75
722.34,520.88,-81.25,201.75
722.41,520.88,-81.25,201.75
722.48,520.88,-81.25,201.75
722.55,520.88,-81.25,201.75
722.62,520.88,-81.25,201.75
722.69,520.88,-81.25,201.75
722.76,520.88,-81.25,201.75
722.82,520.88,-81.25,201.75
722.89,520.88,-81.25,201.75
722.95,520.88,-81.25,201.75
723.02,520.88,-81.25,201.75
723.09,520.88,-81.25,201.75
723.16,520.88,-81.25,201.75
723.23,520.88,-81.25,201.75
723.3,520.88,-81.25,201.75
723.37,520.88,-81.25,201.75
723.44,520.88,-81.25,201.75
723.5,520.88,-81.25,201.75
723.57,520.88,-81.25,201.75
723.64,520.88,-81.25,201.75
723.71,520.88,-81.25,201.75
723.78,520.88,-81.25,201.75
723.84,520.88,-81.25,201.75
723.91,520.88,-81.25,201.75
723.97,520.88,-81.25,201.75
724.04,520.88,-81.25,201.75
724.11,520.88,-81.25,201.75
724.17,520.88,-81.25,201.75
724.24,520.88,-81.25,201.75
724.31,520.88,-81.25,201.75
724.38,520.88,-81.25,201.75
724.45,520.88,-81.25,201.75
724.51,520.88,-81.25,201.75
724.58,520.88,-81.25,201.75
724.66,520.88,-81.25,201.75
724.72,520.88,-81.25,201.75
724.79,520.88,-81.25,201.75
724.86,520.88,-81.25,201.75
724.92,520.88,-81.25,201.75
724.99,520.88,-81.25,201.75
725.06,520.88,-81.25,201.75
725.12,520.88,-81.25,201.75
725.19,520.88,-81.25,201.75
725.26,520.88,-81.25,201.75
725.32,520.88,-81.25,201.75
725.39,520.88,-81.25,201.75
725.46,520.88,-81.25,201.75
725.53,520.88,-81.25,201.75
725.6,520.88,-81.25,201.75
725.67,520.88,-81.25,201.75
725.73,520.88,-81.25,201.75
725.8,520.88,-81.25,201.75
725.87,520.88,-81.25,201.75
725.93,520.88,-81.25,201.75
726.0,520.88,-81.25,201.75
726.06,520.88,-81.25,201.75
726.13,520.88,-81.25,201.75
726.2,520.88,-81.25,201.75
726.27,520.88,-81.25,201.75
726.34,520.88,-81.25,201.75
726.41,520.88,-81.25,201.75
726.47,520.88,-81.25,201.75
726.54,520.88,-81.25,201.75
726.61,520.88,-81.25,201.75
726.68,520.88,-81.25,201.75
726.75,520.88,-81.25,201.75
726.81,520.88,-81.25,201.75
726.88,520.88,-81.25,201.75
726.95,520.88,-81.25,201.75
727.01,520.88,-81.25,201.75
727.08,520.88,-81.25,201.75
727.14,520.88,-81.25,201.75
727.21,520.88,-81.25,201.75
727.28,520.88,-81.25,201.75
727.35,520.88,-81.25,201.75
727.42,520.88,-81.25,201.75
727.49,520.88,-81.25,201.75
727.56,520.88,-81.25,201.75
727.62,520.88,-81.25,201.75
727.7,520.88,-81.25,201.75
727.77,520.88,-81.25,201.75
727.83,520.88,-81.25,201.75
727.9,520.88,-81.25,201.75
727.97,520.88,-81.25,201.75
728.04,520.88,-81.25,201.75
728.11,520.88,-81.25,201.75
728.17,520.88,-81.25,201.75
728.24,520.88,-81.25,201.75
728.31,520.88,-81.25,201.75
728.37,520.88,-81.25,201.75
728.44,520.88,-81.25,201.75
728.51,520.88,-81.25,201.75
728.58,520.88,-81.25,201.75
728.64,520.88,-81.25,201.75
728.72,520.88,-81.25,201.75
728.79,520.88,-81.25,201.75
728.86,520.88,-81.25,201.75
728.92,520.88,-81.25,201.75
728.99,520.88,-81.25,201.75
729.06,520.88,-81.25,201.75
729.13,520.88,-81.25,201.75
729.2,520.88,-81.25,201.75
729.27,520.88,-81.25,201.75
729.33,520.88,-81.25,201.75
729.4,520.88,-81.25,201.75
729.47,520.88,-81.25,201.75
729.53,520.88,-81.25,201.75
729.6,520.88,-81.25,201.75
729.67,520.88,-81.25,201.75
729.74,520.88,-81.25,201.75
729.81,520.88,-81.25,201.75
729.88,520.88,-81.25,201.75
729.95,520.88,-81.25,201.75
730.02,520.88,-81.25,201.75
730.09,520.88,-81.25,201.75
730.16,520.88,-81.25,201.75
730.23,520.88,-81.25,201.75
730.29,520.88,-81.25,201.75
730.36,520.88,-81.25,201.75
730.43,520.88,-81.25,201.75
730.5,520.88,-81.25,201.75
730.56,520.88,-81.25,201.75
730.63,520.88,-81.25,201.75
730.7,520.88,-81.25,201.75
730.76,520.88,-81.25,201.75
